mean_unexpcost,median_unexpcost,mean_return,median_return,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,num_orders_purch,num_returns_purch,Category,mean_late,median_late,mean_early,median_early,num_transactions_expo,%Late,%Early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
1.6666666666666667,1.0,1.4444444444444444,1,3.0,3.0,3.0,3.0,3.5,4.0,1.2222222222222223,1.0,1.4444444444444444,1.0,3.0,3.0,1.1111111111111112,1.0,4.0,4.0,1.0,1,5.0,5.0,1,8,Accessories/OEM,1.0,1.0,5.0,5.0,4,1,5,1,2032,1.0,1.0,2.1538461538461537,1.0,3.988058686326393,2.5852222829401144,5.217686596245602,-0.4450956527445944,-1.5133188528864725,3.8284026885319773,30.876068376068375
2.333333333333333,3.0,1.0,1,3.6666666666666665,3.0,4.333333333333333,4.0,2.0,2.0,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,2.0,1.0,1.0,3.333333333333333,3.0,2.333333333333333,3,2.0,2.0,0,3,Raw PCB,1.0,1.0,5.0,5.0,2,1,5,1,2269,1.0,1.0,1.0,1.0,2.1153612587482553,3.311802456580601,2.668585655843148,-0.7560160502977447,-0.38083671524456375,3.454147272708149,25.333333333333332
3.0,3.0,1.0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,0,1,OCF,1.0,1.0,5.0,5.0,1,1,5,1,2269,1.0,1.0,1.0,1.0,1.3850518339171343,2.392202517207403,3.156820777529132,0.52244186057753,-0.4684347255536161,5.265083676434948,29.0
4.0,4.0,1.0,1,1.0,1.0,1.0,1.0,4.5,4.5,1.0,1.0,4.5,4.5,1.5,1.5,1.0,1.0,2.0,2.0,5.0,5,2.0,2.0,0,2,Fabrication,1.0,1.0,5.0,5.0,2,1,5,1,2269,1.0,1.0,1.0,1.0,1.587940065606848,3.330376607085844,3.60818655292059,0.8356203343082809,0.8095285129440566,6.517767000994144,33.5
3.25,3.5,1.0,1,1.25,1.0,1.25,1.0,4.0,4.0,1.0,1.0,3.75,4.5,1.0,1.0,1.0,1.0,3.0,2.5,1.5,1,1.5,1.5,0,4,Elect Comp,1.0,1.0,5.0,5.0,4,1,5,1,2269,1.0,1.0,1.0,1.0,0.7026880880060471,2.810670915004665,3.051131553033455,-0.16194917464588565,-1.669050076781631,5.139893075296139,28.0
1.2857142857142858,1.0,1.0,1,1.8571428571428568,2.0,1.8571428571428568,2.0,2.2857142857142856,2.0,1.0,1.0,1.7142857142857142,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.2857142857142856,3,4.571428571428571,5.0,0,7,Cable/Conn/Wire,1.0,1.0,5.0,5.0,6,1,5,1,2269,1.0,1.0,1.0,1.0,4.001402428903424,1.3164670496788686,3.6821643546352743,0.32333312413918225,0.020914326368659985,3.359590870142051,26.14285714285714
1.875,1.0,1.0,1,3.875,4.0,3.875,4.0,1.0,1.0,1.0,1.0,3.125,3.5,1.125,1.0,1.0,1.0,1.125,1.0,1.0,1,3.5,3.5,0,8,Antenna,1.0,1.0,4.166666666666667,5.0,6,1,5,2,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,3.59706754586438,0.6899033721606589,1.0797940700625646,-0.020592647463063662,-1.0656075888944052,3.9099629437518315,25.791666666666668
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,0,1,Accessories/OEM,1.0,1.0,5.0,5.0,1,1,5,1,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,4.365046780417485,1.336034743223523,3.0122705204957843,-2.1771857526344918,-2.0879133009647948,4.182029274785648,29.875
5.0,5.0,1.0,1,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,0,1,Accessories,1.0,1.0,5.0,5.0,1,1,5,5,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,5.143509882607063,1.691750210535186,-0.17327272615901423,1.579109291979122,-2.212354248345949,7.059655873469883,33.875
2.5,2.0,1.0,1,4.375,5.0,4.25,5.0,2.25,2.0,1.0,1.0,3.0,3.0,2.375,2.0,1.0,1.0,1.125,1.0,1.0,1,4.625,5.0,0,8,Indirect,1.0,1.0,5.0,5.0,3,1,5,4,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,5.042394719086461,1.764625134797684,1.5984224717587128,1.6653656609634848,-1.6299921050351758,5.037297449645362,32.75
2.1153846153846154,2.0,1.0,1,3.7692307692307687,4.0,3.807692307692308,4.0,1.807692307692308,1.5,1.0,1.0,2.9807692307692313,3.0,1.6730769230769231,2.0,1.0,1.0,1.8461538461538465,2.0,1.0769230769230769,1,4.8269230769230775,5.0,0,52,Unknown,1.0,1.0,4.650793650793651,5.0,63,1,5,1,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,3.965647339649047,0.5349171942843456,2.857815827401806,-0.5089604236069848,-0.956843980113041,4.500633664402692,28.852716727716732
2.1008591707134854,2.0,1.11430706014195,1,3.4516249533059398,3.0,3.4514381770638773,3.0,1.8263795423956928,2.0,1.0089652596189764,1.0,2.7304818827045203,3.0,1.4310709478946355,1.0,1.0106462457975345,1.0,1.8035113933507656,2.0,3.0642510272693317,3,4.3954053044452746,5.0,153,5201,Fabrication,1.0087944301942102,1.0,4.7368999633565405,5.0,2729,1,5,2,2420,1.7083333333333333,1.0,3.1666666666666665,3.0,4.4434469724850825,1.6682787543670528,2.558335309450685,0.3582167797052057,-0.21357096850513332,4.389953814028688,30.983299908121992
2.0,2.0,1.1012658227848102,1,3.088607594936709,3.0,3.088607594936709,3.0,2.4025974025974026,2.0,1.0379746835443038,1.0,4.886075949367089,5.0,1.4935064935064934,1.0,1.0253164556962024,1.0,2.0,2.0,3.075949367088608,3,5.0,5.0,2,77,Cable/Conn/Wire,1.0,1.0,5.0,5.0,40,1,5,1,2467,1.0,1.0,1.3529411764705883,1.0,4.50662205232387,0.813673402486825,3.448949295417411,-0.5727186368887083,-0.36925007569081525,5.345226450863551,31.236386844726383
3.355555555555556,4.0,1.1777777777777778,1,2.8,3.0,3.0444444444444443,3.0,3.4883720930232562,4.0,1.1333333333333333,1.0,4.111111111111111,5.0,2.6511627906976742,3.0,1.0666666666666669,1.0,3.7111111111111112,4.0,2.1555555555555554,1,3.0222222222222217,2.0,2,43,Elect Comp,1.0,1.0,4.870967741935483,5.0,31,1,5,1,2493,1.0,1.0,3.6666666666666665,5.0,2.5950331720390065,3.291180689628107,3.8131948170656447,-0.9393142330786646,-0.9373933066284399,5.81457149698792,35.0993915145453
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,0,1,Unknown,1.0,1.0,5.0,5.0,1,1,5,1,2493,1.0,1.0,3.6666666666666665,5.0,3.508820481823212,1.7768286890367133,5.580446842461213,-0.6046282504123968,-2.813868097097092,5.6339374788637535,36.666666666666664
1.6666666666666667,2.0,1.0,1,4.888888888888889,5.0,4.888888888888889,5.0,1.8888888888888888,1.0,1.0,1.0,2.2222222222222223,2.0,2.1111111111111107,2.0,1.0,1.0,2.4444444444444446,3.0,2.7777777777777777,1,3.0,2.0,0,9,Accessories/OEM,1.0,1.0,5.0,5.0,9,1,5,2,2500,1.4166666666666667,1.0,1.125,1.0,3.6788296295640746,2.84738720320272,2.4510428047153847,0.11192620746230075,-0.15128884817009278,3.4611589908663105,27.65277777777778
2.5,2.5,1.0,1,3.0,3.0,3.0,3.0,2.5,2.5,1.0,1.0,3.0,3.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,0,6,Cable/Conn/Wire,1.0,1.0,5.0,5.0,3,1,5,1,2608,1.0,1.0,1.0,1.0,3.5273668156318876,-0.10186763157053666,2.979576102557616,0.3523564217916202,-1.0087512593629544,5.000259302197696,26.166666666666664
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,1,Unknown,1.0,1.0,1.0,1.0,1,1,1,1,2608,1.0,1.0,1.0,1.0,3.790077911597781,0.14367475334602,3.065899924755145,-0.3909875145167381,-1.520380280452803,4.5278694124463446,22.0
5.0,5.0,1.0,1,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,0,1,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1,2675,1.2307692307692308,1.0,1.8461538461538465,1.0,1.5499566473241162,1.608298021155166,0.38382606846608147,-1.6719635435196085,-0.9824368945484834,6.827531190783164,28.076923076923077
2.0789473684210527,2.0,1.0,1,5.0,5.0,5.0,5.0,1.0526315789473684,1.0,1.0,1.0,3.0789473684210527,3.0,2.736842105263158,3.0,1.0,1.0,1.868421052631579,2.0,4.052631578947368,5,5.0,5.0,0,38,Accessories/OEM,1.0,1.0,4.9230769230769225,5.0,13,1,5,2,2675,1.2307692307692308,1.0,1.8461538461538465,1.0,5.731974637222868,2.104922989145745,2.60859482168342,-0.13311753697888876,0.9958273639868378,4.688740073712748,31.86842105263158
2.007518796992481,2.0,1.0300751879699248,1,2.6842105263157894,3.0,2.680451127819549,3.0,2.75,2.0,1.0112781954887218,1.0,2.6541353383458652,3.0,2.0265151515151514,2.0,1.0037593984962403,1.0,2.6766917293233083,3.0,4.43609022556391,5,4.988721804511278,5.0,2,264,Elect Comp,1.0,1.0,4.719298245614035,5.0,57,1,5,1,2707,1.0,1.0,1.1304347826086956,1.0,4.634789119462176,2.265220713226545,4.444279917538587,-0.0015046753541384586,0.6245164521190281,4.621747456462544,31.393165472970963
2.5426356589147288,2.0,1.5116279069767442,1,4.996124031007752,5.0,4.996124031007752,5.0,1.2444444444444445,1.0,1.0116279069767442,1.0,3.9341085271317833,5.0,2.128888888888889,2.0,1.0387596899224807,1.0,2.0077519379844957,2.0,4.5271317829457365,5,4.046511627906977,5.0,33,225,Fabrication,1.0,1.0,4.454545454545454,5.0,44,1,5,2,2923,2.05,2.0,3.6,4.0,4.935768991757958,2.4417605520953303,2.1703944498117202,-0.2876168394402151,0.8863963382274883,5.1506369093605615,34.57477801268499
2.0,2.0,1.0,1,3.0,3.0,3.0,3.0,1.625,1.5,1.0,1.0,2.75,3.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,8,Fabrication,1.0,1.0,4.0,5.0,4,1,4,1,2972,1.2857142857142858,1.0,1.5714285714285714,1.0,3.9775332830872463,0.29878463499780283,2.838153507230651,-0.5952859703962112,-1.2834672688984405,4.309909352457158,25.357142857142858
2.0,2.0,1.0,1,4.0,4.0,4.0,4.0,1.1052631578947372,1.0,1.0,1.0,3.0,3.0,1.263157894736842,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,19,Cable/Conn/Wire,1.25,1.0,3.6666666666666665,5.0,12,1,4,1,2972,1.2857142857142858,1.0,1.5714285714285714,1.0,4.209395306596432,0.23974967228046198,2.4822844933197423,-0.9463721554959073,-1.1479606240201194,4.3448691085952955,25.142230576441104
1.0,1.0,1.0,1,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,1,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1,3999,1.0,1.0,1.0,1.0,3.2344190603275833,0.6848702118807811,4.795917465108801,1.2023648544753156,-1.6580970197266796,3.111491713095775,25.0
2.037735849056604,2.0,1.1401617250673854,1,3.1913746630727764,3.0,3.1913746630727764,3.0,1.9748603351955307,2.0,1.0404312668463611,1.0,3.0512129380053907,3.0,1.6620111731843576,2.0,1.0323450134770888,1.0,1.9973045822102429,2.0,4.908355795148248,5,4.932614555256063,5.0,13,358,Elect Comp,1.0,1.0,5.0,5.0,71,1,5,1,4529,1.0,1.0,3.0454545454545454,3.5,4.839544684703694,1.7648052182167249,3.647481337566365,-0.08172829639915502,1.1560839784109218,4.687286508676944,32.64189478698807
2.5,2.5,1.0,1,4.5,4.5,4.5,4.5,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.5,2.5,1.0,1,2.0,2.0,0,2,Unknown,1.0,1.0,5.0,5.0,2,1,5,1,7242,1.0416666666666667,1.0,1.5833333333333333,1.0,2.2818491668241743,2.223256763658544,1.3863537950853153,-1.3680300855355654,-0.6067900867367846,3.955842535188571,24.625
3.0,3.0,1.0,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,0,1,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1,7242,1.0416666666666667,1.0,1.5833333333333333,1.0,2.1143978826610867,2.015892963883836,1.1323210717044658,-1.0930905755858573,-0.3570456254704964,4.409427746901708,24.625
1.97119341563786,2.0,1.0987654320987654,1,5.0,5.0,5.0,5.0,1.8945147679324892,2.0,1.0,1.0,2.045267489711934,1.0,2.9620253164556964,3.0,1.0,1.0,1.3662551440329218,1.0,2.8683127572016462,1,4.962962962962963,5.0,6,237,Accessories/OEM,1.0300751879699248,1.0,4.7819548872180455,5.0,133,1,5,1,7242,1.0416666666666667,1.0,1.5833333333333333,1.0,4.65707526938395,1.3999199065897285,3.4138815144123895,0.2417778453508125,0.9910260092778581,4.270953130985465,28.50756192912348
2.7142857142857144,3.0,1.0,1,4.785714285714286,5.0,4.785714285714286,5.0,1.2857142857142858,1.0,1.0,1.0,3.6428571428571432,3.0,1.5,1.0,1.0,1.0,1.0,1.0,2.2857142857142856,3,4.785714285714286,5.0,0,14,Cable/Conn/Wire,1.0,1.0,4.5,5.0,8,1,5,1,7242,1.0416666666666667,1.0,1.5833333333333333,1.0,4.156140472161436,0.29040359190397763,2.2055199623640505,-0.3509742959209226,0.09981394792878513,5.280596043093593,27.33928571428571
1.3529411764705883,1.0,1.7058823529411764,1,3.0,3.0,2.411764705882353,2.0,2.2857142857142856,2.0,1.1176470588235294,1.0,3.8235294117647056,3.0,1.1428571428571428,1.0,1.0,1.0,2.0,2.0,1.0,1,3.2352941176470584,2.0,3,14,Fabrication,1.0,1.0,3.5,5.0,8,1,4,1,7846,1.1111111111111112,1.0,1.0,1.0,2.798485236642078,0.819592235506715,2.5640402072203448,-0.5174267016961233,-1.4369992248638832,3.80217649421296,23.45144724556489
1.875,2.0,1.0,1,4.0,4.0,4.0,4.0,2.25,2.0,1.0,1.0,3.5,5.0,2.5,2.5,1.0,1.0,3.0,3.0,1.0,1,2.0,2.0,0,8,Accessories/OEM,1.0,1.0,5.0,5.0,6,1,5,1,14541,1.0,1.0,1.0,1.0,2.255525001245942,2.641232368792175,2.5000664755178126,-1.122894943513094,-0.9877926299259254,3.8084756307220085,26.125
1.6666666666666667,2.0,1.0,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.3333333333333333,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,0,3,Unknown,1.0,1.0,5.0,5.0,6,1,5,1,15342,1.0869565217391304,1.0,2.565217391304348,2.0,3.666952287639986,0.6776477823355386,2.0813828684337166,-1.0266211944732062,-0.9742445851756527,3.750938343178163,25.652173913043477
