mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
1.6666666666699999,2.0,2.0,2.0,2.0,2.0,1.33333333333,1.0,1.33333333333,1.0,1.6666666666699999,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Raw PCB,1.0,1,2.0,2.0,1,2269,1.0,1.0,1.0,1.0,1.0000000000000038,1.6666666666700023,1.6666666666699956,1.000000000000002,-1.9999999999999998,0.9999999999999976,10.33333333334
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,OCF,1.0,1,2.0,2.0,1,2269,1.0,1.0,1.0,1.0,1.0000000000000018,2.0000000000000027,0.9999999999999964,1.0000000000000002,-2.0000000000000004,0.9999999999999978,10.0
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,Fabrication,1.0,1,2.0,2.0,1,2269,1.0,1.0,1.0,1.0,1.0000000000000018,2.0000000000000027,0.9999999999999964,1.0000000000000002,-2.0000000000000004,0.9999999999999978,10.0
1.75,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.75,2.0,1.0,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.0,1.0,Elect Comp,1.0,1,2.0,2.0,1,2269,1.0,1.0,1.0,1.0,1.0000000000000022,1.7500000000000024,0.9999999999999964,1.0000000000000007,-2.0000000000000004,0.9999999999999977,9.75
1.0,1.0,1.0,1.0,1.0,1.0,1.42857142857,1.0,1.14285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14285714286,1.0,1.8571428571400002,2.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,2269,1.0,1.0,1.0,1.0,1.000000000000003,1.0000000000000022,0.9999999999999964,1.0000000000000016,-1.9999999999999998,0.9999999999999974,9.0
1.375,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.625,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,Antenna,1.0,1,1.8333333333300001,2.0,2,2420,1.125,1.0,1.6666666666699999,2.0,2.0000000000000036,1.3750000000000044,0.9999999999999927,1.6666666666699992,-1.8333333333300001,1.1249999999999978,11.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Accessories/OEM,1.0,1,2.0,2.0,1,2420,1.125,1.0,1.6666666666699999,2.0,1.000000000000004,1.000000000000003,0.999999999999995,1.6666666666700016,-2.0,1.124999999999997,9.79166666667
2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Accessories,1.0,1,2.0,2.0,2,2420,1.125,1.0,1.6666666666699999,2.0,2.0000000000000027,2.000000000000005,0.9999999999999929,1.6666666666699983,-2.0,1.1249999999999978,11.79166666667
1.25,1.0,1.875,2.0,1.75,2.0,1.375,1.0,1.875,2.0,1.875,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.875,2.0,Indirect,1.0,1,2.0,2.0,2,2420,1.125,1.0,1.6666666666699999,2.0,2.0000000000000058,1.2500000000000047,1.8749999999999925,1.6666666666700012,-1.9999999999999996,1.1249999999999973,11.91666666667
1.30769230769,1.0,2.0,2.0,2.0,2.0,1.23076923077,1.0,1.84615384615,2.0,1.3846153846200002,1.0,1.0,1.0,1.1346153846200002,1.0,1.0,1.0,1.9423076923099998,2.0,Unknown,1.0,1,1.92063492063,2.0,1,2420,1.125,1.0,1.6666666666699999,2.0,1.0000000000000044,1.307692307690003,1.3846153846199947,1.666666666670002,-1.9206349206299997,1.1249999999999971,10.40460927961
1.17650354875,1.0,1.8423608516999999,2.0,1.84310795667,2.0,1.2370190511799999,1.0,1.6841613746700002,2.0,1.19312663429,1.0,1.0283899887899999,1.0,1.03268584236,1.0,1.3629062383300001,1.0,1.79846843482,2.0,Fabrication,1.00366434591,1,1.9362403810900002,2.0,2,2420,1.125,1.0,1.6666666666699999,2.0,2.000000000000004,1.1765035487500044,1.1931266342899927,1.6666666666699999,-1.93624038109,1.1249999999999976,11.1295915655
1.0,1.0,2.0,2.0,2.0,2.0,1.4177215189899999,1.0,1.9746835443000001,2.0,1.2025316455700001,1.0,1.0253164556999999,1.0,1.0,1.0,1.03797468354,1.0,2.0,2.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,2467,1.0,1.0,1.11764705882,1.0,1.0000000000000038,1.0000000000000024,1.2025316455699961,1.117647058820002,-1.9999999999999998,0.9999999999999973,9.34549516009
1.71111111111,2.0,1.68888888889,2.0,1.8,2.0,1.8,2.0,1.77777777778,2.0,1.77777777778,2.0,1.0444444444399998,1.0,1.9111111111099996,2.0,1.13333333333,1.0,1.37777777778,1.0,Elect Comp,1.0,1,1.9677419354799999,2.0,1,2493,1.0,1.0,1.6666666666699999,2.0,1.000000000000005,1.7111111111100035,1.7777777777799941,1.666666666670002,-1.9677419354799994,0.999999999999997,11.16774193548
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Unknown,1.0,1,2.0,2.0,1,2493,1.0,1.0,1.6666666666699999,2.0,1.0000000000000042,1.000000000000003,0.999999999999995,1.6666666666700014,-1.9999999999999996,0.9999999999999969,9.66666666667
1.0,1.0,2.0,2.0,2.0,2.0,1.44444444444,1.0,1.44444444444,1.0,1.55555555556,2.0,1.0,1.0,1.6666666666699999,2.0,1.44444444444,1.0,1.33333333333,1.0,Accessories/OEM,1.0,1,2.0,2.0,2,2500,1.08333333333,1.0,1.04166666667,1.0,2.000000000000004,1.0000000000000036,1.555555555559994,1.0416666666700012,-1.9999999999999998,1.0833333333299977,10.68055555556
1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.16666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,2608,1.0,1.0,1.0,1.0,1.0000000000000029,1.5000000000000024,1.166666666669996,1.0000000000000013,-2.0000000000000004,0.9999999999999976,9.66666666667
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Unknown,1.0,1,1.0,1.0,1,2608,1.0,1.0,1.0,1.0,1.0000000000000029,1.0000000000000024,0.9999999999999958,1.0000000000000009,-1.0000000000000002,0.9999999999999987,8.0
2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fabrication,1.0,1,2.0,2.0,1,2675,1.07692307692,1.0,1.23076923077,1.0,1.0000000000000022,2.000000000000003,0.9999999999999959,1.2307692307700002,-2.0,1.0769230769199978,10.30769230769
1.1052631578899998,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.97368421053,2.0,1.7368421052599998,2.0,1.0,1.0,1.0,1.0,1.7631578947400002,2.0,2.0,2.0,Accessories/OEM,1.0,1,2.0,2.0,2,2675,1.07692307692,1.0,1.23076923077,1.0,2.0000000000000044,1.1052631578900036,1.7368421052599934,1.2307692307700013,-1.9999999999999998,1.0769230769199978,11.14979757084
