mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
2.0377358490599997,2.0,3.19137466307,3.0,3.19137466307,3.0,1.9407008086300002,2.0,3.05121293801,3.0,1.6388140161700002,2.0,1.11590296496,1.0,1.99730458221,2.0,4.908355795149999,5,4.93261455526,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,4529,1.0,1.0,3.04545454545,3.5,5.607668272226963,-0.8750736311156411,0.2579886163748033,1.6983858693045144,-1.3903923880820843,-4.0908221606875825,32.668096054900005
2.5,2.5,4.5,4.5,4.5,4.5,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.5,2.5,1.0,1,2.0,2.0,Unknown,1.0,1.0,5.0,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,3.0357258954214283,0.13594313313327794,-0.2565874171010701,2.354950354467412,0.04240277344884029,-2.301040654699382,24.625
3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,2.9096892651497694,0.1738399882005322,-0.23989631207884027,2.516596090475506,0.003916540369873246,-2.2668879932048833,24.625
1.9711934156400002,2.0,5.0,5.0,5.0,5.0,1.87242798354,2.0,2.04526748971,1.0,2.91358024691,3.0,1.04115226337,1.0,1.36625514403,1.0,2.8683127572000005,1,4.96296296296,5.0,Accessories/OEM,1.03007518797,1.0,4.7819548872199995,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,4.851885082781912,-0.7307250511900552,0.8164715663274033,1.2377650493677441,-1.1969775528530928,-3.8312182689833723,28.478182338549995
2.7142857142900003,3.0,4.78571428571,5.0,4.78571428571,5.0,1.2857142857100001,1.0,3.64285714286,3.0,1.5,1.0,1.0,1.0,1.0,1.0,2.2857142857099997,3,4.78571428571,5.0,Cable/Conn/Wire,1.0,1.0,4.5,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,3.665990926940496,-0.07382478456635505,1.1326757983074325,2.3285026621664273,-1.3687337545678486,-3.6925766531752666,27.339285714280003
1.3529411764700001,1.0,3.0,3.0,2.41176470588,2.0,2.0588235294099997,2.0,3.82352941176,3.0,1.11764705882,1.0,1.17647058824,1.0,2.0,2.0,1.0,1,3.23529411765,2.0,Fabrication,1.0,1.0,3.5,5.0,1,7846,1.11111111111,1.0,1.0,1.0,2.4208909531145024,-0.4683779182374676,0.2676066285322175,2.042282958761627,-1.0224498243739817,-2.985684161759347,23.37581699346
1.875,2.0,4.0,4.0,4.0,4.0,2.25,2.0,3.5,5.0,2.5,2.5,1.0,1.0,3.0,3.0,1.0,1,2.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,14541,1.0,1.0,1.0,1.0,3.2195675603279423,-0.6174215315177511,-0.7669718803081416,2.3080656827719146,-0.11576441767818019,-2.6089714126179757,26.125
1.6666666666699999,2.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,1.33333333333,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,15342,1.08695652174,1.0,2.5652173913,2.0,2.9779011125881065,0.16258407836221617,1.0624739002099872,1.8412974831283824,-0.6321051157236708,-3.2888978922788676,25.65217391304
2.48639455782,3.0,4.11516034985,4.0,4.13896987366,4.0,1.14285714286,1.0,3.1161321671499995,3.0,1.24198250729,1.0,1.0072886297399999,1.0,1.71185617104,2.0,2.75996112731,3,2.3352769679299996,2.0,Cable/Conn/Wire,1.06996381182,1.0,4.65621230398,5.0,1,15342,1.08695652174,1.0,2.5652173913,2.0,3.5982792230716334,-0.1049670930216815,-0.3703358712419159,2.2427810020491035,-0.3632789021647913,-2.500654997165072,26.180099299979997
1.11764705882,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.23529411765,1.0,2.41176470588,3.0,1.0,1.0,2.0,2.0,5.0,5,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,17035,1.0,1.0,3.0,3.0,6.2863123182515945,-0.5912059583114508,0.7163511425008857,0.5465879339469382,-1.0387734444401515,-3.7879607214267206,29.76470588235
2.6363636363599996,1.0,2.27272727273,3.0,2.27272727273,3.0,2.0,2.0,3.1818181818199998,3.0,1.09090909091,1.0,1.09090909091,1.0,2.0,2.0,1.0,1,2.0,2.0,Elect Comp,1.0,1.0,4.625,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,2.240684338643814,-0.38072820949838454,-0.5813103836364917,2.3726157543245434,-0.19532152612673054,-2.4608498578390527,24.95833333334
2.1845748187200003,2.0,1.21094264997,1.0,1.2237969677,1.0,3.1934739617699996,3.0,2.75543836519,3.0,1.0293342122600002,1.0,1.01582069875,1.0,1.52537903757,1.0,1.19248516809,1,4.20566908372,5.0,Fabrication,1.0051667449500001,1.0,4.74682949742,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,2.445610696018524,-1.1279135617120497,0.23100767473788728,1.686568221432562,-0.9974813797617569,-3.768725203873693,27.187504921779997
2.23076923077,2.0,1.5384615384600002,2.0,2.61538461538,2.0,1.7692307692299998,1.0,3.23076923077,3.0,1.0,1.0,1.0,1.0,2.15384615385,1.0,1.0,1,5.0,5.0,Indirect,1.0,1.0,5.0,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,2.8407953055507558,-0.23424429949113956,1.2060691803615722,2.0079150166207995,-1.1037325327236467,-3.977078330955049,27.717948717960002
1.7692307692299998,2.0,1.89743589744,2.0,1.7948717948700001,2.0,2.1025641025599997,2.0,3.0,3.0,1.0,1.0,1.0512820512799999,1.0,3.17948717949,3.0,1.0,1,4.30769230769,5.0,Unknown,1.0,1.0,4.8431372549,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,2.8752051052622534,-0.5137654065820967,0.5643351271560377,1.797267642852429,-0.8491773308712974,-3.7304159062951117,27.58672699849
2.05970149254,2.0,1.23880597015,1.0,1.22388059701,1.0,3.6268656716400005,4.0,2.9552238806,3.0,1.05970149254,1.0,1.0,1.0,1.29850746269,1.0,1.05970149254,1,4.67164179104,5.0,Cable/Conn/Wire,1.0,1.0,4.71014492754,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,2.3419958894246595,-1.3452434010520005,0.4005979922561055,1.6592236594069203,-1.236105438514304,-4.077652367455983,27.77482154447
2.3040238450099997,2.0,1.37704918033,1.0,1.3994038748100002,1.0,3.12816691505,3.0,2.8107302533499996,3.0,1.00298062593,1.0,1.0298062593100001,1.0,1.29210134128,1.0,1.0357675111799998,1,4.60208643815,5.0,Fabrication,1.01017811705,1.0,4.73536895674,5.0,1,24261,1.16666666667,1.0,2.08333333333,1.0,2.362849543893564,-1.030368783553631,0.5349650668507251,1.7148584578335448,-1.1468379342661585,-3.9369312514500985,27.20121026305
2.0,2.0,1.0,1.0,1.0,1.0,3.66666666667,4.0,1.21212121212,1.0,1.0,1.0,1.0303030303,1.0,1.0,1.0,1.0,1,2.0,2.0,Indirect,1.0,1.0,5.0,5.0,1,24261,1.16666666667,1.0,2.08333333333,1.0,1.7729384173433742,-1.4753289494337238,-1.07548829821068,1.036404758535797,0.049329871076022255,-2.6535226553639575,23.159090909089997
