mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,RiskSum,comp1,comp2,comp3,comp4,comp5,comp6
2.33333333333,3.0,2.22222222222,2.0,2.22222222222,2.0,2.33333333333,2.0,3.22222222222,3.0,1.0,1.0,1.0,1.0,1.6666666666699999,1.0,1.0,1,4.66666666667,5.0,Unknown,1.0,1.0,5.0,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,27.13888888888,-1.0025616939034074,-0.911156240275747,0.06649067187356712,-0.19757491067240324,-0.13593406639555036,-0.3425605536332144
2.0,2.0,3.0,3.0,3.0,3.0,3.3529411764700003,4.0,2.67647058824,3.0,2.5,3.0,1.08823529412,1.0,3.4705882352900006,4.0,4.52941176471,5,5.0,5.0,User Interfaces,1.1818181818200002,1.0,4.45454545455,5.0,3,2032,1.0,1.0,2.15384615385,1.0,36.40785684905,2.526850070806599,-1.2444895736057333,1.0860985150135634,0.3481767233075939,0.1845787541244527,1.657439446366776
1.6666666666699999,1.0,3.0,3.0,3.0,3.0,3.22222222222,4.0,1.44444444444,1.0,2.77777777778,3.0,1.44444444444,1.0,4.0,4.0,1.0,1,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,2032,1.0,1.0,2.15384615385,1.0,30.7094017094,-1.0025616939034026,-1.2444895736057418,0.9553795607635683,1.5802028671075963,0.18457875412445107,-0.3425605536332169
2.33333333333,3.0,3.66666666667,3.0,4.33333333333,4.0,2.0,2.0,1.6666666666699999,1.0,1.6666666666699999,2.0,1.0,1.0,3.33333333333,3.0,2.33333333333,3,2.0,2.0,Raw PCB,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,25.33333333333,0.33077163942658744,1.7555104263942563,-0.2668426614564354,1.357980644877592,-0.9692673997255591,-0.3425605536332186
3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,OCF,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,29.0,0.9974383060965837,1.755510426394258,1.7331573385435632,-0.9753526884524106,-0.9692673997255563,-0.34256055363321436
4.0,4.0,1.0,1.0,1.0,1.0,4.5,4.5,4.5,4.5,1.5,1.5,1.0,1.0,2.0,2.0,5.0,5,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,33.5,2.997438306096582,1.7555104263942636,2.233157338543562,-1.4753526884524137,-0.969267399725558,-0.3425605536332185
3.25,3.5,1.25,1.0,1.25,1.0,4.0,4.0,3.75,4.5,1.0,1.0,1.0,1.0,3.0,2.5,1.5,1,1.5,1.5,Elect Comp,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,28.0,-0.5025616939034164,2.2555104263942543,1.733157338543563,-0.7253526884524093,-0.9692673997255559,-0.34256055363321064
1.2857142857100001,1.0,1.8571428571400002,2.0,1.8571428571400002,2.0,2.2857142857099997,2.0,1.7142857142899999,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.2857142857099997,3,4.57142857143,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,26.14285714285,1.283152591806593,-0.8159181450357406,0.01887162425356935,1.3103615972575942,-0.9692673997255525,-0.3425605536332203
1.875,1.0,3.875,4.0,3.875,4.0,1.0,1.0,3.125,3.5,1.125,1.0,1.0,1.0,1.125,1.0,1.0,1,3.5,3.5,Antenna,1.0,1.0,4.16666666667,5.0,2,2420,1.7083333333300001,1.0,3.16666666667,3.0,25.79166666667,-1.0025616939034065,0.25551042639425436,-1.2668426614564403,-0.10035268845240254,1.1973992669444469,0.6574394463667804
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,2420,1.7083333333300001,1.0,3.16666666667,3.0,29.875,-1.002561693903405,-1.244489573605745,-1.2668426614564359,0.024647311547597577,1.1973992669444489,-0.3425605536332199
5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Accessories,1.0,1.0,5.0,5.0,5,2420,1.7083333333300001,1.0,3.16666666667,3.0,33.875,-1.0025616939033943,-1.2444895736057449,-1.266842661456442,0.024647311547603617,1.1973992669444578,3.6574394463667805
2.5,2.0,4.375,5.0,4.25,5.0,2.25,2.0,3.0,3.0,2.375,2.0,1.0,1.0,1.125,1.0,1.0,1,4.625,5.0,Indirect,1.0,1.0,5.0,5.0,4,2420,1.7083333333300001,1.0,3.16666666667,3.0,32.75,-1.0025616939033974,-0.8694895736057431,-0.016842661456441272,0.024647311547600578,1.1973992669444553,2.6574394463667814
2.11538461538,2.0,3.7692307692300004,4.0,3.80769230769,4.0,1.8076923076900002,1.5,2.98076923077,3.0,1.67307692308,2.0,1.0,1.0,1.84615384615,2.0,1.07692307692,1,4.82692307692,5.0,Unknown,1.0,1.0,4.65079365079,5.0,1,2420,1.7083333333300001,1.0,3.16666666667,3.0,28.8527167277,-0.9256386169834055,-1.0714126505257437,-0.45915035376643576,0.04387808077759697,1.1973992669444486,-0.3425605536332193
2.1008591707099997,2.0,3.4516249533099996,3.0,3.4514381770599996,3.0,1.80276428838,1.0,2.7304818827,3.0,1.4187523347,1.0,1.06555846096,1.0,1.80351139335,2.0,3.06425102727,3,4.39540530445,5.0,Fabrication,1.00879443019,1.0,4.73689996336,5.0,2,2420,1.7083333333300001,1.0,3.16666666667,3.0,31.00227825607,1.0616893333665958,-0.6398948780557375,-0.4640783730764386,0.294165428847595,1.1973992669444486,0.6574394463667754
2.0,2.0,3.08860759494,3.0,3.08860759494,3.0,2.36708860759,2.0,4.8860759493699994,5.0,1.4810126582299998,1.0,1.07594936709,1.0,2.0,2.0,3.0759493670899998,3,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2467,1.0,1.0,1.3529411764700001,1.0,31.23901712584,1.0733876731865895,-1.2444895736057444,0.10024594613356622,-1.8614286378224048,-0.6163262232555533,-0.3425605536332168
3.35555555556,4.0,2.8,3.0,3.04444444444,3.0,3.37777777778,4.0,4.11111111111,5.0,2.57777777778,3.0,1.1555555555600001,1.0,3.71111111111,4.0,2.15555555556,1,3.02222222222,2.0,Elect Comp,1.0,1.0,4.87096774194,5.0,1,2493,1.0,1.0,3.66666666667,5.0,35.004301075289995,0.15299386165658885,0.7332882041742613,1.1109351163235586,-1.0864637995624082,1.6973992669444453,-0.34256055363322024
2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,2493,1.0,1.0,3.66666666667,5.0,36.66666666667,-1.0025616939034063,-1.2444895736057402,2.7331573385435624,-1.9753526884524057,1.6973992669444549,-0.34256055363321347
1.6666666666699999,2.0,4.88888888889,5.0,4.88888888889,5.0,1.8888888888900002,1.0,2.22222222222,2.0,2.1111111111099996,2.0,1.0,1.0,2.44444444444,3.0,2.77777777778,1,3.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,2,2500,1.4166666666699999,1.0,1.125,1.0,27.65277777778,0.7752160838765914,0.7555104263942573,-0.3779537725664361,0.8024250893275939,-0.844267399725556,0.6574394463667804
2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,1.16666666667,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2608,1.0,1.0,1.0,1.0,26.16666666667,-1.0025616939034068,-1.2444895736057482,0.23315733854356976,0.02464731154759764,-0.9692673997255501,-0.34256055363321236
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,1.0,1.0,1,2608,1.0,1.0,1.0,1.0,22.0,-1.0025616939034068,-1.244489573605749,-0.2668426614564303,0.02464731154759837,-0.9692673997255508,-0.34256055363321286
5.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,2675,1.23076923077,1.0,1.84615384615,1.0,28.07692307692,-1.002561693903417,1.7555104263942485,-1.2668426614564405,-1.9753526884524055,-0.12311355357556077,-0.34256055363321414
2.07894736842,2.0,5.0,5.0,5.0,5.0,1.05263157895,1.0,3.07894736842,3.0,2.7368421052599996,3.0,1.0,1.0,1.8684210526299998,2.0,4.05263157895,5,5.0,5.0,Accessories/OEM,1.0,1.0,4.92307692308,5.0,2,2675,1.23076923077,1.0,1.84615384615,1.0,31.868421052629998,2.050069885046595,-1.24448957360574,-1.2142110825064356,-0.054300056872404724,-0.12311355357555494,0.657439446366775
2.00751879699,2.0,2.68421052632,3.0,2.68045112782,3.0,2.7368421052599996,2.0,2.65413533835,3.0,2.01879699248,2.0,1.0150375939799998,1.0,2.6766917293200003,3.0,4.43609022556,5,4.98872180451,5.0,Elect Comp,1.0,1.0,4.71929824561,5.0,1,2707,1.0,1.0,1.13043478261,1.0,31.383567614669996,2.4335285316565924,-1.2332113781157372,0.4699994438035683,0.3705119731975921,-0.8388326171155532,-0.34256055363322224
2.5426356589099997,2.0,4.99612403101,5.0,4.99612403101,5.0,1.21317829457,1.0,3.9341085271300007,5.0,1.9844961240299999,2.0,1.3023255814,1.0,2.0077519379799997,2.0,4.52713178295,5,4.04651162791,5.0,Fabrication,1.0,1.0,4.45454545455,5.0,2,2923,2.05,2.0,3.6,4.0,34.662684989430005,2.5245700890465925,-0.2910012015157357,-1.0536643668864423,-0.9094612155824079,1.6307326002744442,0.6574394463667708
2.0,2.0,3.0,3.0,3.0,3.0,1.625,1.5,2.75,3.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,4.0,5.0,1,2972,1.2857142857100001,1.0,1.57142857143,1.0,25.35714285714,-1.002561693903406,-1.2444895736057477,-0.6418426614564318,0.27464731154759814,-0.3978388282955512,-0.3425605536332153
2.0,2.0,4.0,4.0,4.0,4.0,1.1052631578899998,1.0,3.0,3.0,1.26315789474,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.25,1.0,3.66666666667,5.0,1,2972,1.2857142857100001,1.0,1.57142857143,1.0,25.14223057644,-1.0025616939034068,-1.2444895736057489,-1.1615795035664322,0.024647311547598555,-0.39783882829555256,-0.3425605536332158
1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,1,3999,1.0,1.0,1.0,1.0,25.0,-1.002561693903403,-1.2444895736057429,1.7331573385435728,2.0246473115475965,-0.9692673997255454,-0.34256055363321264
2.0377358490599997,2.0,3.19137466307,3.0,3.19137466307,3.0,1.9407008086300002,2.0,3.05121293801,3.0,1.6388140161700002,2.0,1.11590296496,1.0,1.99730458221,2.0,4.908355795149999,5,4.93261455526,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,4529,1.0,1.0,3.04545454545,3.5,32.668096054900005,2.9057941012465927,-1.1771041288657331,-0.32614185282643626,-0.02656562646240836,1.076187145724446,-0.3425605536332289
2.5,2.5,4.5,4.5,4.5,4.5,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.5,2.5,1.0,1,2.0,2.0,Unknown,1.0,1.0,5.0,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,24.625,-1.0025616939034139,1.7555104263942507,-1.2668426614564383,0.024647311547594437,-0.3859340663955609,-0.3425605536332164
3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,24.625,-1.002561693903414,1.7555104263942507,-1.2668426614564383,0.024647311547594548,-0.38593406639556094,-0.3425605536332164
1.9711934156400002,2.0,5.0,5.0,5.0,5.0,1.87242798354,2.0,2.04526748971,1.0,2.91358024691,3.0,1.04115226337,1.0,1.36625514403,1.0,2.8683127572000005,1,4.96296296296,5.0,Accessories/OEM,1.03007518797,1.0,4.7819548872199995,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,28.478182338549995,0.8657510632965948,-1.207452536565741,-0.39441467791643187,0.9793798218375952,-0.3859340663955544,-0.34256055363322163
2.7142857142900003,3.0,4.78571428571,5.0,4.78571428571,5.0,1.2857142857100001,1.0,3.64285714286,3.0,1.5,1.0,1.0,1.0,1.0,1.0,2.2857142857099997,3,4.78571428571,5.0,Cable/Conn/Wire,1.0,1.0,4.5,5.0,1,7242,1.04166666667,1.0,1.5833333333300001,1.0,27.339285714280003,0.2831525918065909,-1.030203859315746,-0.9811283757464335,-0.6182098313124037,-0.3859340663955546,-0.3425605536332183
1.3529411764700001,1.0,3.0,3.0,2.41176470588,2.0,2.0588235294099997,2.0,3.82352941176,3.0,1.11764705882,1.0,1.17647058824,1.0,2.0,2.0,1.0,1,3.23529411765,2.0,Fabrication,1.0,1.0,3.5,5.0,1,7846,1.11111111111,1.0,1.0,1.0,23.37581699346,-1.0025616939034125,0.5202163087442497,-0.208019132046435,-0.7988821002124045,-0.9692673997255558,-0.34256055363321203
1.875,2.0,4.0,4.0,4.0,4.0,2.25,2.0,3.5,5.0,2.5,2.5,1.0,1.0,3.0,3.0,1.0,1,2.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,14541,1.0,1.0,1.0,1.0,26.125,-1.002561693903415,1.7555104263942505,-0.016842661456437136,-0.4753526884524065,-0.9692673997255596,-0.3425605536332128
1.6666666666699999,2.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,1.33333333333,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,15342,1.08695652174,1.0,2.5652173913,2.0,25.65217391304,-1.0025616939034083,-0.24448957360574686,-1.2668426614564365,0.024647311547596785,0.5959499915744454,-0.3425605536332186
2.48639455782,3.0,4.11516034985,4.0,4.13896987366,4.0,1.14285714286,1.0,3.1161321671499995,3.0,1.24198250729,1.0,1.0072886297399999,1.0,1.71185617104,2.0,2.75996112731,3,2.3352769679299996,2.0,Cable/Conn/Wire,1.06996381182,1.0,4.65621230398,5.0,1,15342,1.08695652174,1.0,2.5652173913,2.0,26.180099299979997,0.7573994334065866,1.4202334584642584,-1.1239855185964398,-0.09148485560240746,0.5959499915744401,-0.3425605536332229
1.11764705882,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.23529411765,1.0,2.41176470588,3.0,1.0,1.0,2.0,2.0,5.0,5,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,17035,1.0,1.0,3.0,3.0,29.76470588235,2.997438306096596,-1.2444895736057322,-1.2668426614564345,1.7893531938975922,1.0307326002744441,-0.34256055363323296
2.6363636363599996,1.0,2.27272727273,3.0,2.27272727273,3.0,2.0,2.0,3.1818181818199998,3.0,1.09090909091,1.0,1.09090909091,1.0,2.0,2.0,1.0,1,2.0,2.0,Elect Comp,1.0,1.0,4.625,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,24.95833333334,-1.0025616939034137,1.7555104263942538,-0.2668426614564393,-0.1571708702724063,0.3223992669444423,-0.3425605536332162
2.1845748187200003,2.0,1.21094264997,1.0,1.2237969677,1.0,3.1934739617699996,3.0,2.75543836519,3.0,1.0293342122600002,1.0,1.01582069875,1.0,1.52537903757,1.0,1.19248516809,1,4.20566908372,5.0,Fabrication,1.0051667449500001,1.0,4.74682949742,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,27.187504921779997,-0.8100765258134073,-0.4501586573257433,0.9266313003135658,0.2692089463575954,0.32239926694445037,-0.34256055363321547
2.23076923077,2.0,1.5384615384600002,2.0,2.61538461538,2.0,1.7692307692299998,1.0,3.23076923077,3.0,1.0,1.0,1.0,1.0,2.15384615385,1.0,1.0,1,5.0,5.0,Indirect,1.0,1.0,5.0,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,27.717948717960002,-1.002561693903406,-1.2444895736057464,-0.497611892226434,-0.20612191922240247,0.32239926694444937,-0.34256055363321636
1.7692307692299998,2.0,1.89743589744,2.0,1.7948717948700001,2.0,2.1025641025599997,2.0,3.0,3.0,1.0,1.0,1.0512820512799999,1.0,3.17948717949,3.0,1.0,1,4.30769230769,5.0,Unknown,1.0,1.0,4.8431372549,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,27.58672699849,-1.0025616939034074,-0.5521818812957456,-0.16427855889643514,0.024647311547596203,0.32239926694444865,-0.3425605536332162
2.05970149254,2.0,1.23880597015,1.0,1.22388059701,1.0,3.6268656716400005,4.0,2.9552238806,3.0,1.05970149254,1.0,1.0,1.0,1.29850746269,1.0,1.05970149254,1,4.67164179104,5.0,Cable/Conn/Wire,1.0,1.0,4.71014492754,5.0,1,24139,1.04166666667,1.0,2.29166666667,2.0,27.77482154447,-0.9428602013634062,-0.9161313646457429,1.3600230101835677,0.06942343094759548,0.3223992669444523,-0.34256055363321425
2.3040238450099997,2.0,1.37704918033,1.0,1.3994038748100002,1.0,3.12816691505,3.0,2.8107302533499996,3.0,1.00298062593,1.0,1.0298062593100001,1.0,1.29210134128,1.0,1.0357675111799998,1,4.60208643815,5.0,Fabrication,1.01017811705,1.0,4.73536895674,5.0,1,24261,1.16666666667,1.0,2.08333333333,1.0,27.20121026305,-0.9667941827234066,-0.8465760117557439,0.861324253593567,0.21391705819759646,0.11406593360445143,-0.34256055363321447
2.0,2.0,1.0,1.0,1.0,1.0,3.66666666667,4.0,1.21212121212,1.0,1.0,1.0,1.0303030303,1.0,1.0,1.0,1.0,1,2.0,2.0,Indirect,1.0,1.0,5.0,5.0,1,24261,1.16666666667,1.0,2.08333333333,1.0,23.159090909089997,-1.00256169390341,1.7555104263942585,1.3998240052135644,1.8125260994275922,0.11406593360444715,-0.3425605536332157
