mean_unexpcost,median_unexpcost,mean_return,median_return,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median
2.41858461538,2.0,1.0576,1,1.43347692308,1.0,1.43987692308,1.0,3.94655344655,4.0,1.0352,1.0,2.47753846154,3.0,1.21853146853,1.0,1.00467692308,1.0,2.85464615385,2.0,1.90806153846,1,2.79076923077,2.0,Elect Comp,1.02544220984,1.0,4.65059365156,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.0241711795,2.0,1.06287148329,1,3.18663320565,3.0,3.18293488311,3.0,1.58641975309,1.0,1.00673623035,1.0,2.80095099723,3.0,1.21575204616,1.0,1.00303790781,1.0,2.10130762119,2.0,2.64416853784,3,4.29295997887,5.0,Cable/Conn/Wire,1.01586851799,1.0,4.7616888637,5.0,2,380971,1.83333333333,1.0,1.58333333333,2.0
2.0,2.0,1.0,1,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.66666666667,1.0,1.0,1.0,4.0,4.0,3.0,3,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,5,380971,1.83333333333,1.0,1.58333333333,2.0
1.33333333333,1.0,1.0,1,3.0,3.0,3.0,3.0,1.83333333333,2.0,1.0,1.0,2.5,2.5,1.16666666667,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,User Interfaces,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
1.78888888889,2.0,1.26666666667,1,2.02222222222,2.0,1.95555555556,1.5,3.58333333333,4.0,1.12222222222,1.0,2.47777777778,3.0,1.28571428571,1.0,1.04444444444,1.0,2.66666666667,3.0,1.77777777778,1,3.87777777778,5.0,OCF,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.02800829876,2.0,1.09128630705,1,1.83298755187,2.0,1.85373443983,2.0,2.12314225053,2.0,1.02282157676,1.0,2.58298755187,3.0,1.09978768577,1.0,1.0010373444,1.0,1.9968879668,2.0,1.26970954357,1,2.96887966805,2.0,Cable/Conn/Wire,1.02519685039,1.0,4.74015748031,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.66666666667,2.0,1.0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Accessories,1.0,1.0,5.0,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.28571428571,1.0,2.14285714286,1,2.0,2.0,2.0,2.0,1.2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.14285714286,1.0,1.0,1,2.85714285714,2.0,Accessories/OEM,1.0,1.0,4.75,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.33333333333,2.0,1.0,1,2.11111111111,2.0,2.22222222222,3.0,2.77777777778,3.0,1.0,1.0,2.33333333333,1.0,1.0,1.0,1.0,1.0,2.66666666667,2.0,1.66666666667,1,2.22222222222,2.0,Elect Comp,1.0,1.0,4.83333333333,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.74074074074,1.0,1.0,1,1.62962962963,1.0,1.62962962963,1.0,2.37037037037,2.0,1.0,1.0,1.74074074074,1.0,1.07407407407,1.0,1.0,1.0,2.07407407407,2.0,1.37037037037,1,2.88888888889,2.0,Fabrication,1.0,1.0,4.70588235294,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.05995203837,2.0,1.01918465228,1,1.32374100719,1.0,1.30935251799,1.0,3.8843373494,4.0,1.0071942446,1.0,2.84412470024,3.0,1.13253012048,1.0,1.0,1.0,1.58752997602,2.0,1.8345323741,1,4.9928057554,5.0,Elect Comp,1.0,1.0,4.7247706422,5.0,1,422584,1.04166666667,1.0,3.41666666667,5.0
2.74468085106,2.0,1.34042553191,1,2.70212765957,3.0,2.85106382979,3.0,2.74418604651,3.0,1.17021276596,1.0,3.27659574468,3.0,1.62790697674,2.0,1.08510638298,1.0,3.04255319149,3.0,3.34042553191,3,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,2,423858,1.0,1.0,3.75,5.0
2.11764705882,1.0,1.0,1,2.14705882353,2.0,2.26470588235,2.5,2.11764705882,2.0,1.0,1.0,3.5,4.0,1.0,1.0,1.0,1.0,1.94117647059,2.0,1.0,1,2.35294117647,2.0,Fabrication,1.0,1.0,5.0,5.0,1,429759,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,433250,1.33333333333,1.0,2.875,3.0
3.66666666667,4.0,1.0,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.33333333333,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Contract Mfg,1.0,1.0,5.0,5.0,1,433250,1.33333333333,1.0,2.875,3.0
2.16194158076,2.0,1.02749140893,1,3.46907216495,3.0,3.46091065292,3.0,1.85460839463,2.0,1.00386597938,1.0,2.97981099656,3.0,1.41825259516,1.0,1.00343642612,1.0,1.90506872852,2.0,2.88487972509,3,4.52706185567,5.0,Fabrication,1.02329594478,1.0,4.75496117343,5.0,2,433250,1.33333333333,1.0,2.875,3.0
2.0,2.0,1.0,1,3.22222222222,3.0,3.22222222222,3.0,1.88888888889,2.0,1.0,1.0,2.77777777778,3.0,1.22222222222,1.0,1.0,1.0,1.77777777778,2.0,1.0,1,4.66666666667,5.0,Unknown,1.0,1.0,5.0,5.0,2,433250,1.33333333333,1.0,2.875,3.0
2.78082191781,2.0,1.05479452055,1,1.50684931507,1.0,1.49315068493,1.0,3.65277777778,4.0,1.01369863014,1.0,3.69863013699,3.0,1.16666666667,1.0,1.0,1.0,1.93150684932,2.0,1.32876712329,1,5.0,5.0,Fabrication,1.0,1.0,4.75757575758,5.0,1,437255,1.11764705882,1.0,2.29411764706,1.0
1.7358490566,2.0,1.45283018868,1,3.01886792453,3.0,3.01886792453,3.0,2.91489361702,3.0,1.09433962264,1.0,2.33962264151,3.0,2.72340425532,3.0,1.07547169811,1.0,3.96226415094,4.0,1.0,1,4.2641509434,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,2,437255,1.11764705882,1.0,2.29411764706,1.0
1.0,1.0,1.0,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,450006,1.0,1.0,3.0,3.0
2.15,2.0,1.2,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.8,3.0,1.57894736842,2.0,1.0,1.0,2.05,2.0,1.0,1,5.0,5.0,OCF,1.0,1.0,5.0,5.0,2,454257,1.29411764706,1.0,2.41176470588,1.0
2.0,2.0,1.28571428571,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.69230769231,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,3.66666666667,5.0,2,454257,1.29411764706,1.0,2.41176470588,1.0
2.14736842105,2.0,1.02105263158,1,1.92631578947,2.0,1.93157894737,2.0,2.67724867725,3.0,1.01052631579,1.0,3.85263157895,4.0,1.00529100529,1.0,1.0,1.0,1.0,1.0,2.87368421053,3,5.0,5.0,Indirect,1.0,1.0,4.95384615385,5.0,4,466000,1.0,1.0,2.04761904762,1.0
1.76666666667,2.0,1.0,1,2.56666666667,3.0,2.56666666667,3.0,1.03333333333,1.0,1.0,1.0,2.46666666667,2.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.39423076923,1.0,3.97115384615,5.0,1,475220,1.0,1.0,3.45833333333,4.0
2.08553971487,2.0,1.04073319756,1,2.19348268839,2.0,2.19755600815,2.0,3.14814814815,3.0,1.02036659878,1.0,2.96741344196,3.0,1.35596707819,1.0,1.00407331976,1.0,1.8533604888,2.0,2.62525458248,3,4.46232179226,5.0,Fabrication,1.00769230769,1.0,4.74615384615,5.0,1,484237,1.0,1.0,2.95833333333,3.5
2.02272727273,2.0,1.0,1,1.09090909091,1.0,1.09090909091,1.0,4.0,4.0,1.0,1.0,3.04545454545,3.0,1.09090909091,1.0,1.0,1.0,1.95454545455,2.0,2.31818181818,3,4.65909090909,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,522759,1.0,1.0,1.69565217391,1.0
1.57142857143,1.0,1.0,1,2.14285714286,2.0,2.14285714286,2.0,3.57142857143,4.0,1.0,1.0,2.57142857143,1.0,1.57142857143,2.0,1.0,1.0,2.0,2.0,2.71428571429,3,4.57142857143,5.0,Fabrication,1.0,1.0,5.0,5.0,2,522759,1.0,1.0,1.69565217391,1.0
1.0,1.0,1.0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Cable/Conn/Wire,1.0,1.0,3.66666666667,5.0,1,522759,1.0,1.0,1.69565217391,1.0
2.05,2.0,1.2,1,2.15,2.0,2.125,2.0,2.34210526316,2.0,1.0,1.0,2.875,3.0,1.0,1.0,1.0,1.0,1.275,1.0,1.0,1,4.475,5.0,Fabrication,1.0,1.0,4.73333333333,5.0,1,524395,1.04347826087,1.0,1.26086956522,1.0
2.0,2.0,1.88888888889,1,1.0,1.0,1.0,1.0,4.14285714286,4.0,1.88888888889,1.0,3.11111111111,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Indirect,1.0,1.0,5.0,5.0,1,524395,1.04347826087,1.0,1.26086956522,1.0
2.66666666667,3.0,1.0,1,3.0,3.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,4.66666666667,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,1,535770,1.0,1.0,1.0,1.0
3.0,3.0,1.0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,546208,1.0,1.0,1.0,1.0
1.98684210526,2.0,1.07565789474,1,4.23684210526,5.0,4.203125,5.0,1.61441743504,1.0,1.00411184211,1.0,2.83552631579,3.0,2.08298407376,2.0,1.01809210526,1.0,1.984375,2.0,3.80427631579,5,4.84457236842,5.0,Antenna,1.0,1.0,5.0,5.0,1,552607,1.29166666667,1.0,2.70833333333,2.5
1.93333333333,2.0,1.0,1,2.26666666667,2.0,2.26666666667,2.0,1.73333333333,1.0,1.0,1.0,2.93333333333,3.0,1.03333333333,1.0,1.0,1.0,1.3,1.0,1.0,1,5.0,5.0,Magnetics,1.0,1.0,4.55555555556,5.0,1,556475,1.0,1.0,1.0,1.0
2.0,2.0,1.0,1,2.16666666667,2.0,2.16666666667,2.0,2.5,3.0,1.0,1.0,3.0,3.0,1.16666666667,1.0,1.0,1.0,2.33333333333,2.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,4.0,5.0,1,556475,1.0,1.0,1.0,1.0
2.01242236025,2.0,1.0,1,1.95031055901,2.0,1.96894409938,2.0,2.32919254658,3.0,1.0,1.0,2.80124223602,3.0,1.2049689441,1.0,1.0,1.0,1.80124223602,2.0,1.72049689441,1,4.57142857143,5.0,OCF,1.0,1.0,4.50769230769,5.0,1,556475,1.0,1.0,1.0,1.0
2.0990990991,2.0,1.01801801802,1,1.86936936937,2.0,1.92342342342,2.0,2.92307692308,3.0,1.00900900901,1.0,1.95045045045,1.0,1.19004524887,1.0,1.0,1.0,1.59459459459,1.0,2.05405405405,3,4.89189189189,5.0,Elect Comp,1.01526717557,1.0,4.77099236641,5.0,1,556475,1.0,1.0,1.0,1.0
2.20472440945,1.0,1.18897637795,1,2.48818897638,2.0,2.66535433071,3.0,2.57438016529,3.0,1.06692913386,1.0,3.09842519685,3.0,1.1652892562,1.0,1.02362204724,1.0,1.93307086614,2.0,3.45669291339,3,2.12992125984,2.0,Elect Comp,1.0,1.0,4.17073170732,5.0,1,558982,1.4,1.0,3.33333333333,4.0
1.43362831858,1.0,1.10619469027,1,2.21681415929,2.0,2.19469026549,2.0,2.04090909091,2.0,1.03097345133,1.0,2.85840707965,3.0,1.00909090909,1.0,1.00884955752,1.0,1.98672566372,2.0,1.22123893805,1,3.51327433628,5.0,Magnetics,1.0,1.0,4.77401129944,5.0,1,558982,1.4,1.0,3.33333333333,4.0
2.86206896552,3.0,1.06896551724,1,1.48275862069,1.0,1.63793103448,2.0,2.21052631579,2.0,1.0,1.0,2.64655172414,3.0,1.05263157895,1.0,1.0,1.0,2.15517241379,2.0,1.3275862069,1,2.86206896552,2.0,Cable/Conn/Wire,1.0,1.0,4.85185185185,5.0,1,567264,1.20833333333,1.0,2.875,2.5
3.07787610619,3.0,1.08495575221,1,1.4203539823,1.0,1.51327433628,1.0,2.68896925859,3.0,1.04247787611,1.0,3.09115044248,3.0,1.08227848101,1.0,1.00353982301,1.0,2.64955752212,2.0,1.3982300885,1,2.3982300885,2.0,Elect Comp,1.0,1.0,4.94029850746,5.0,1,567264,1.20833333333,1.0,2.875,2.5
2.375,3.0,1.0,1,1.33333333333,1.0,1.45833333333,1.0,2.79166666667,3.5,1.0,1.0,2.29166666667,1.5,1.125,1.0,1.0,1.0,1.5,1.0,1.16666666667,1,3.54166666667,5.0,Fabrication,1.0,1.0,5.0,5.0,1,567264,1.20833333333,1.0,2.875,2.5
2.40196078431,2.0,1.0,1,1.59803921569,1.0,1.63725490196,1.5,1.8431372549,2.0,1.0,1.0,3.01960784314,3.0,1.00980392157,1.0,1.0,1.0,1.98039215686,2.0,1.0,1,2.89215686275,2.0,Magnetics,1.0,1.0,5.0,5.0,1,567264,1.20833333333,1.0,2.875,2.5
2.47368421053,2.0,1.0,1,2.0,2.0,2.0,2.0,1.63157894737,1.0,1.0,1.0,2.89473684211,3.0,1.10526315789,1.0,1.0,1.0,2.31578947368,2.0,1.0,1,4.15789473684,5.0,Unknown,1.0,1.0,3.66666666667,5.0,1,567264,1.20833333333,1.0,2.875,2.5
2.25806451613,2.0,1.0,1,1.22580645161,1.0,1.22580645161,1.0,3.03225806452,4.0,1.0,1.0,2.83870967742,3.0,1.03225806452,1.0,1.0,1.0,2.16129032258,2.0,1.25806451613,1,2.35483870968,2.0,OCF,1.0,1.0,5.0,5.0,1,567264,1.20833333333,1.0,2.875,2.5
1.0,1.0,1.0,1,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,582778,1.54166666667,1.0,1.91666666667,1.0
1.9,2.0,1.8,1,3.8,3.0,3.8,3.0,1.125,1.0,1.0,1.0,3.4,3.0,1.125,1.0,1.0,1.0,1.8,2.0,1.2,1,3.2,2.0,Raw PCB,1.0,1.0,4.81818181818,5.0,1,582778,1.54166666667,1.0,1.91666666667,1.0
2.25,2.0,1.0,1,5.0,5.0,5.0,5.0,1.125,1.0,1.0,1.0,3.25,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,OCF,1.0,1.0,4.0,5.0,2,584720,1.0,1.0,1.28571428571,1.0
2.26086956522,3.0,1.0,1,3.39130434783,4.0,3.39130434783,4.0,2.34782608696,2.0,1.0,1.0,2.34782608696,1.0,2.04347826087,2.0,1.0,1.0,1.69565217391,2.0,1.60869565217,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,1,585084,1.0,1.0,1.0,1.0
2.30687830688,2.0,1.2328042328,1,1.66137566138,1.0,1.68783068783,1.0,2.93820224719,3.0,1.09523809524,1.0,2.62962962963,3.0,1.14525139665,1.0,1.0,1.0,2.44444444444,2.0,1.67724867725,1,2.59788359788,2.0,Elect Comp,1.0,1.0,4.94594594595,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
1.77777777778,1.0,1.0,1,2.77777777778,3.0,3.0,3.0,2.11111111111,2.0,1.0,1.0,2.77777777778,3.0,1.0,1.0,1.0,1.0,1.22222222222,1.0,1.66666666667,1,2.66666666667,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,1.8,1.0,1.0,1.0,3.1,3.0,1.2,1.0,1.0,1.0,2.0,2.0,1.4,1,2.6,2.0,Cable/Conn/Wire,1.125,1.0,4.5,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
3.0,3.0,1.33333333333,1,2.75,3.0,2.75,3.0,2.63636363636,3.0,1.08333333333,1.0,1.58333333333,1.0,1.22727272727,1.0,1.04166666667,1.0,2.08333333333,2.0,2.75,3,1.91666666667,2.0,OCF,1.0,1.0,4.66666666667,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
1.69230769231,1.0,1.0,1,1.76923076923,2.0,1.69230769231,2.0,2.46153846154,2.0,1.0,1.0,2.30769230769,1.0,1.07692307692,1.0,1.0,1.0,2.30769230769,2.0,1.46153846154,1,2.69230769231,2.0,Fabrication,1.0,1.0,5.0,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
3.0,3.0,1.0,1,1.0,1.0,1.0,1.0,4.5,4.5,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1,3.5,3.5,Magnetics,1.0,1.0,5.0,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
1.85714285714,2.0,1.0,1,3.28571428571,3.0,3.28571428571,3.0,1.85714285714,1.0,1.0,1.0,3.0,3.0,1.14285714286,1.0,1.0,1.0,2.14285714286,2.0,1.0,1,2.85714285714,2.0,Unknown,1.0,1.0,5.0,5.0,1,588008,1.41666666667,1.0,2.70833333333,2.0
2.46153846154,2.0,1.30769230769,1,3.0,3.0,3.0,3.0,1.41666666667,1.0,1.0,1.0,3.0,3.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,621528,1.0,1.0,2.04347826087,1.0
2.11538461538,2.0,1.0,1,3.0,3.0,3.07692307692,3.0,1.84615384615,2.0,1.0,1.0,3.23076923077,4.0,1.38461538462,1.0,1.0,1.0,2.0,2.0,2.07692307692,3,4.30769230769,5.0,Elect Comp,1.0,1.0,4.33333333333,5.0,1,622605,1.0,1.0,1.4,1.0
2.9,3.5,1.0,1,2.8,3.0,3.1,3.0,1.2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.2,2.0,1.0,1,1.7,2.0,Cable/Conn/Wire,1.0,1.0,4.0,5.0,1,622699,1.0,1.0,1.4,1.0
2.14285714286,2.0,1.0,1,1.07142857143,1.0,1.07142857143,1.0,3.78571428571,4.0,1.0,1.0,3.85714285714,4.0,1.0,1.0,1.0,1.0,1.92857142857,2.0,1.0,1,2.21428571429,2.0,Elect Comp,1.0,1.0,3.4,5.0,1,627780,1.0,1.0,1.0,1.0
2.78260869565,3.0,1.0,1,3.47826086957,3.0,3.5652173913,4.0,2.4347826087,2.0,1.0,1.0,3.30434782609,4.0,2.08695652174,2.0,1.0,1.0,2.52173913043,3.0,3.95652173913,3,2.0,2.0,Elect Comp,1.0,1.0,4.5,5.0,1,636070,1.0,1.0,1.26666666667,1.0
1.36,1.0,1.0,1,3.0,3.0,3.0,3.0,2.68,3.0,1.0,1.0,1.48,1.0,2.16,2.0,1.0,1.0,2.56,3.0,4.76,5,2.96,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,646415,1.0,1.0,1.0,1.0
2.15789473684,2.0,1.0,1,2.31578947368,2.0,2.31578947368,2.0,2.31578947368,2.0,1.0,1.0,2.52631578947,3.0,1.0,1.0,1.0,1.0,1.57894736842,2.0,1.10526315789,1,4.05263157895,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,647527,1.0,1.0,1.0,1.0
3.15384615385,4.0,1.61538461538,1,2.92307692308,3.0,2.92307692308,3.0,1.72727272727,2.0,1.15384615385,1.0,3.23076923077,3.0,1.36363636364,1.0,1.15384615385,1.0,2.38461538462,3.0,1.92307692308,1,2.23076923077,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,648752,1.0,1.0,1.66666666667,1.0
3.09090909091,4.0,1.0,1,5.0,5.0,5.0,5.0,1.18181818182,1.0,1.0,1.0,3.0,4.0,1.90909090909,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,3,673463,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1.0,1.0,Elect Comp,1.0,1.0,5.0,5.0,1,689475,2.14285714286,1.0,2.90476190476,2.0
1.67574257426,1.0,1.41584158416,1,3.61386138614,3.0,3.75495049505,3.0,1.46685082873,1.0,1.0198019802,1.0,3.10148514851,3.0,1.49171270718,1.0,1.08168316832,1.0,2.56188118812,3.0,3.88118811881,5,3.24752475248,2.0,Cable/Conn/Wire,1.02097902098,1.0,4.44755244755,5.0,2,689475,2.14285714286,1.0,2.90476190476,2.0
2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,3.4358974359,3.0,1.0,1.0,4.38461538462,5.0,1.23076923077,1.0,1.0,1.0,2.0,2.0,2.89743589744,3,5.0,5.0,Elect Comp,1.0,1.0,4.8,5.0,1,691097,1.0,1.0,1.0,1.0
3.15217391304,4.0,1.0,1,1.77173913043,2.0,1.88043478261,2.0,3.83695652174,4.0,1.0,1.0,4.16304347826,5.0,1.64130434783,1.0,1.0,1.0,2.94565217391,3.0,2.19565217391,1,2.89130434783,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,702684,1.0,1.0,1.35294117647,1.0
2.12,2.0,1.0,1,2.72,3.0,2.76,3.0,2.36,2.0,1.0,1.0,3.68,4.0,1.46,1.0,1.0,1.0,2.18,2.0,2.96,3,4.62,5.0,Elect Comp,1.0,1.0,4.77777777778,5.0,1,737828,1.0,1.0,1.0,1.0
1.97435897436,2.0,1.0,1,1.0,1.0,1.0,1.0,4.4358974359,5.0,1.0,1.0,3.02564102564,3.0,1.05128205128,1.0,1.0,1.0,1.07692307692,1.0,2.53846153846,3,5.0,5.0,Fabrication,1.0,1.0,4.76470588235,5.0,1,737828,1.0,1.0,1.0,1.0
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,737828,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Cable/Conn/Wire,1.0,1.0,1.0,1.0,1,737828,1.0,1.0,1.0,1.0
2.0,2.0,1.0,1,2.33333333333,2.0,2.33333333333,2.0,1.91666666667,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,4.66666666667,5.0,1,740098,1.08333333333,1.0,1.625,2.0
3.0,3.0,1.0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,1.0,1.0,1,740098,1.08333333333,1.0,1.625,2.0
2.01897233202,2.0,1.07588932806,1,1.81739130435,2.0,1.81343873518,2.0,2.57937147462,3.0,1.02766798419,1.0,2.83794466403,3.0,1.03303787268,1.0,1.00079051383,1.0,1.15415019763,1.0,1.4743083004,1,4.34308300395,5.0,Cable/Conn/Wire,1.01612903226,1.0,4.66801075269,5.0,1,740098,1.08333333333,1.0,1.625,2.0
1.65384615385,1.0,1.0,1,3.76923076923,3.0,3.76923076923,3.0,2.46153846154,3.0,1.0,1.0,4.23076923077,4.5,1.61538461538,2.0,1.0,1.0,2.38461538462,2.0,3.15384615385,5,3.38461538462,2.0,Accessories/OEM,1.0,1.0,4.6,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
1.83333333333,2.0,1.0,1,1.91666666667,2.0,1.91666666667,2.0,2.66666666667,3.0,1.0,1.0,3.0,3.0,1.08333333333,1.0,1.0,1.0,2.75,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,4.69230769231,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
2.0,2.0,1.0,1,3.0,3.0,3.0,3.0,1.5,1.5,1.0,1.0,3.0,3.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Magnetics,1.0,1.0,5.0,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
2.0,2.0,1.0,1,1.75,2.0,1.75,2.0,3.25,3.0,1.0,1.0,3.75,4.0,1.0,1.0,1.0,1.0,1.75,2.0,1.0,1,5.0,5.0,Indirect,1.0,1.0,5.0,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
2.10104655359,2.0,1.0981595092,1,2.2706604114,2.0,2.24575965355,2.0,2.90714021458,3.0,1.01479610249,1.0,2.89570552147,3.0,1.32778394377,1.0,1.00866113316,1.0,1.72500902201,2.0,2.10285095633,1,4.59400938289,5.0,Fabrication,1.00905562743,1.0,4.75873221216,5.0,2,758396,1.08333333333,1.0,1.70833333333,1.0
1.75,2.0,1.0,1,2.0,2.0,2.0,2.0,2.4375,2.5,1.0,1.0,3.0,3.0,1.125,1.0,1.0,1.0,1.125,1.0,1.0,1,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
2.5,2.5,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Contract Mfg,1.0,1.0,5.0,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
4.0,5.0,1.0,1,1.0,1.0,1.75,2.0,2.5,2.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,4.5,5.0,1,758396,1.08333333333,1.0,1.70833333333,1.0
2.0,2.0,1.38095238095,1,5.0,5.0,5.0,5.0,1.13157894737,1.0,1.02380952381,1.0,3.0,3.0,1.55263157895,1.0,1.04761904762,1.0,2.0,2.0,5.0,5,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,768235,1.79166666667,1.0,1.875,1.0
