mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Cable/Conn/Wire,1.08333333333,1,1.66666666667,2.0,1,2972,1.07142857143,1.0,1.14285714286,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Fabrication,1.0,1,2.0,2.0,1,3999,1.0,1.0,1.0,1.0
1.02964959569,1.0,1.99730458221,2.0,1.99730458221,2.0,1.31266846361,1.0,1.98921832884,2.0,1.31805929919,1.0,1.03504043127,1.0,1.00269541779,1.0,1.96495956873,2.0,1.97843665768,2.0,Elect Comp,1.0,1,2.0,2.0,1,4529,1.0,1.0,1.54545454545,2.0
1.5,1.5,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,Unknown,1.0,1,2.0,2.0,1,7242,1.0,1.0,1.125,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Fabrication,1.0,1,2.0,2.0,1,7242,1.0,1.0,1.125,1.0
1.00411522634,1.0,2.0,2.0,2.0,2.0,1.25514403292,1.0,1.45267489712,1.0,1.7037037037,2.0,1.02469135802,1.0,1.25102880658,1.0,1.44444444444,1.0,1.98765432099,2.0,Accessories/OEM,1.00751879699,1,1.94736842105,2.0,1,7242,1.0,1.0,1.125,1.0
1.85714285714,2.0,1.92857142857,2.0,1.92857142857,2.0,1.07142857143,1.0,1.92857142857,2.0,1.21428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.92857142857,2.0,Cable/Conn/Wire,1.0,1,1.875,2.0,1,7242,1.0,1.0,1.125,1.0
1.11764705882,1.0,2.0,2.0,1.41176470588,1.0,1.35294117647,1.0,2.0,2.0,1.0,1.0,1.17647058824,1.0,1.0,1.0,1.0,1.0,1.41176470588,1.0,Fabrication,1.0,1,1.625,2.0,1,7846,1.0,1.0,1.0,1.0
1.125,1.0,2.0,2.0,2.0,2.0,1.25,1.0,1.625,2.0,1.875,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Accessories/OEM,1.0,1,2.0,2.0,1,14541,1.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66666666667,2.0,Unknown,1.0,1,2.0,2.0,1,15342,1.0,1.0,1.39130434783,1.0
1.62730806608,2.0,2.0,2.0,2.0,2.0,1.02380952381,1.0,1.80126336249,2.0,1.10155490768,1.0,1.00388726919,1.0,1.04761904762,1.0,1.30077745384,1.0,1.11175898931,1.0,Cable/Conn/Wire,1.03256936068,1,1.91556091677,2.0,1,15342,1.0,1.0,1.39130434783,1.0
1.05882352941,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.11764705882,1.0,1.64705882353,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Elect Comp,1.0,1,2.0,2.0,1,17035,1.0,1.0,1.5,1.5
1.45454545455,1.0,1.54545454545,2.0,1.54545454545,2.0,1.27272727273,1.0,1.72727272727,2.0,1.0,1.0,1.09090909091,1.0,1.36363636364,1.0,1.0,1.0,1.0,1.0,Elect Comp,1.0,1,1.90625,2.0,1,24139,1.0,1.0,1.375,1.0
1.20830586684,1.0,1.03889255109,1.0,1.04515491101,1.0,1.73500329598,2.0,1.70369149637,2.0,1.00758075148,1.0,1.00955833883,1.0,1.12491760053,1.0,1.00791034937,1.0,1.73895847067,2.0,Fabrication,1.00140911226,1,1.93799906059,2.0,1,24139,1.0,1.0,1.375,1.0
1.15384615385,1.0,1.0,1.0,1.38461538462,1.0,1.30769230769,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.38461538462,1.0,1.0,1.0,2.0,2.0,Indirect,1.0,1,2.0,2.0,1,24139,1.0,1.0,1.375,1.0
1.02564102564,1.0,1.23076923077,1.0,1.23076923077,1.0,1.25641025641,1.0,2.0,2.0,1.0,1.0,1.02564102564,1.0,1.84615384615,2.0,1.0,1.0,1.76923076923,2.0,Unknown,1.0,1,1.96078431373,2.0,1,24139,1.0,1.0,1.375,1.0
1.05970149254,1.0,1.07462686567,1.0,1.05970149254,1.0,1.83582089552,2.0,1.94029850746,2.0,1.0447761194,1.0,1.0,1.0,1.07462686567,1.0,1.0,1.0,1.89552238806,2.0,Cable/Conn/Wire,1.0,1,1.92753623188,2.0,1,24139,1.0,1.0,1.375,1.0
1.22503725782,1.0,1.07898658718,1.0,1.08196721311,1.0,1.76602086438,2.0,1.62891207154,2.0,1.0,1.0,1.02235469449,1.0,1.01490312966,1.0,1.0,1.0,1.86736214605,2.0,Fabrication,1.00508905852,1,1.93384223919,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.90909090909,2.0,1.0303030303,1.0,1.0,1.0,1.0303030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Indirect,1.0,1,2.0,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0
1.0,1.0,1.33333333333,1.0,1.33333333333,1.0,1.33333333333,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Unknown,1.0,1,2.0,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Fabrication,1.0,1,2.0,2.0,1,28941,1.05,1.0,1.1,1.0
1.4,1.0,2.0,2.0,2.0,2.0,1.08888888889,1.0,1.53333333333,2.0,1.75555555556,2.0,1.13333333333,1.0,1.66666666667,2.0,1.08888888889,1.0,1.44444444444,1.0,Accessories/OEM,1.0,1,2.0,2.0,2,28941,1.05,1.0,1.1,1.0
1.1875,1.0,1.75,2.0,1.75,2.0,1.5625,2.0,1.875,2.0,1.1875,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.0625,1.0,Fabrication,1.0,1,1.8,2.0,1,32051,1.0,1.0,1.20833333333,1.0
2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,Cable/Conn/Wire,1.0,1,1.85714285714,2.0,1,32051,1.0,1.0,1.20833333333,1.0
1.25,1.0,1.75,2.0,1.75,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.5,1.5,Unknown,1.0,1,2.0,2.0,1,32051,1.0,1.0,1.20833333333,1.0
1.08333333333,1.0,2.0,2.0,2.0,2.0,1.33333333333,1.0,1.33333333333,1.0,1.16666666667,1.0,1.0,1.0,1.25,1.0,1.0,1.0,1.66666666667,2.0,Accessories/OEM,1.0,1,2.0,2.0,1,32051,1.0,1.0,1.20833333333,1.0
1.5,1.5,1.13636363636,1.0,1.13636363636,1.0,1.59090909091,2.0,1.54545454545,2.0,1.04545454545,1.0,1.0,1.0,1.13636363636,1.0,1.0,1.0,1.18181818182,1.0,Elect Comp,1.0,1,2.0,2.0,1,32051,1.0,1.0,1.20833333333,1.0
1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.5,1.5,Accessories/OEM,1.0,1,2.0,2.0,1,34924,1.0,1.0,1.83333333333,2.0
1.85714285714,2.0,1.28571428571,1.0,1.28571428571,1.0,1.71428571429,2.0,2.0,2.0,1.42857142857,1.0,1.0,1.0,1.71428571429,2.0,1.0,1.0,1.14285714286,1.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,34924,1.0,1.0,1.83333333333,2.0
1.53846153846,2.0,1.84615384615,2.0,1.84615384615,2.0,1.38461538462,1.0,1.84615384615,2.0,1.23076923077,1.0,1.07692307692,1.0,1.92307692308,2.0,1.0,1.0,1.69230769231,2.0,OCF,1.0,1,2.0,2.0,2,34924,1.0,1.0,1.83333333333,2.0
1.7556675063,2.0,1.51133501259,2.0,1.69773299748,2.0,1.65743073048,2.0,1.86901763224,2.0,1.59445843829,2.0,1.06549118388,1.0,1.82367758186,2.0,1.3677581864,1.0,1.17632241814,1.0,Elect Comp,1.01910828025,1,1.94904458599,2.0,1,34924,1.0,1.0,1.83333333333,2.0
1.66666666667,2.0,1.33333333333,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.66666666667,2.0,1.0,1.0,1.66666666667,2.0,1.0,1.0,1.33333333333,1.0,Unknown,1.0,1,2.0,2.0,1,34924,1.0,1.0,1.83333333333,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.95555555556,2.0,1.66666666667,2.0,1.33333333333,1.0,1.04444444444,1.0,1.0,1.0,1.62222222222,2.0,1.97777777778,2.0,Indirect,1.0,1,1.92857142857,2.0,1,35254,1.0,1.0,1.0,1.0
2.0,2.0,1.5,1.5,1.5,1.5,1.66666666667,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,37249,1.04166666667,1.0,1.79166666667,2.0
1.13970588235,1.0,1.82878151261,2.0,1.82983193277,2.0,1.15861344538,1.0,1.86869747899,2.0,1.15021008403,1.0,1.00840336134,1.0,1.03361344538,1.0,1.20588235294,1.0,1.40231092437,1.0,Fabrication,1.0,1,1.95601851852,2.0,2,37249,1.04166666667,1.0,1.79166666667,2.0
1.44444444444,1.0,2.0,2.0,1.88888888889,2.0,1.11111111111,1.0,1.88888888889,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Fabrication,1.0,1,2.0,2.0,1,38407,1.0,1.0,1.0,1.0
1.05781865966,1.0,2.0,2.0,2.0,2.0,1.38896189225,1.0,1.60840998686,2.0,1.37056504599,1.0,1.03810775296,1.0,1.32194480946,1.0,1.61366622865,2.0,1.29960578187,1.0,Cable/Conn/Wire,1.0,1,1.94136807818,2.0,2,40711,1.125,1.0,1.70833333333,2.0
1.25,1.0,2.0,2.0,2.0,2.0,1.625,2.0,1.33333333333,1.0,1.45833333333,1.0,1.04166666667,1.0,2.0,2.0,1.875,2.0,1.04166666667,1.0,OCF,1.0,1,2.0,2.0,1,43974,1.0,1.0,1.0,1.0
1.025,1.0,1.85,2.0,1.875,2.0,1.2,1.0,1.9,2.0,1.0,1.0,1.025,1.0,1.125,1.0,1.0,1.0,2.0,2.0,Accessories/OEM,1.0,1,2.0,2.0,1,47058,1.05,1.0,1.05,1.0
1.22136563877,1.0,1.02092511013,1.0,1.02092511013,1.0,1.96916299559,2.0,1.21255506608,1.0,1.00220264317,1.0,1.01101321586,1.0,1.0231277533,1.0,1.0,1.0,1.83920704846,2.0,Elect Comp,1.00168918919,1,1.93581081081,2.0,1,51284,1.04166666667,1.0,1.125,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Unknown,1.0,1,2.0,2.0,1,51284,1.04166666667,1.0,1.125,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,52710,1.0,1.0,1.0,1.0
1.3125,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.3125,1.0,1.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,OCF,1.0,1,2.0,2.0,1,52892,1.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,Unknown,1.0,1,2.0,2.0,1,54399,1.2,1.0,1.4,1.0
1.22222222222,1.0,1.44444444444,1.0,1.44444444444,1.0,1.55555555556,2.0,1.88888888889,2.0,1.55555555556,2.0,1.0,1.0,1.0,1.0,1.33333333333,1.0,1.55555555556,2.0,Fabrication,1.0,1,2.0,2.0,1,54399,1.2,1.0,1.4,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Fabrication,1.0,1,2.0,2.0,2,54569,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Elect Comp,1.0,1,2.0,2.0,1,55255,1.04545454545,1.0,1.13636363636,1.0
1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,Fabrication,1.0,1,2.0,2.0,1,55255,1.04545454545,1.0,1.13636363636,1.0
1.42857142857,1.0,1.64285714286,2.0,1.64285714286,2.0,1.21428571429,1.0,1.71428571429,2.0,1.07142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.78571428571,2.0,Cable/Conn/Wire,1.0,1,2.0,2.0,1,55255,1.04545454545,1.0,1.13636363636,1.0
1.18674698795,1.0,2.0,2.0,1.97590361446,2.0,1.06626506024,1.0,1.93373493976,2.0,1.14457831325,1.0,1.04819277108,1.0,1.10240963855,1.0,1.10843373494,1.0,1.89156626506,2.0,Cable/Conn/Wire,1.0,1,1.9347826087,2.0,1,55719,1.04166666667,1.0,1.08333333333,1.0
1.0,1.0,1.33333333333,1.0,1.33333333333,1.0,1.66666666667,2.0,1.66666666667,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66666666667,2.0,Fabrication,1.0,1,2.0,2.0,1,55719,1.04166666667,1.0,1.08333333333,1.0
1.04347826087,1.0,2.0,2.0,2.0,2.0,1.08695652174,1.0,1.95652173913,2.0,1.73913043478,2.0,1.26086956522,1.0,1.04347826087,1.0,1.13043478261,1.0,1.86956521739,2.0,Antenna,1.0,1,2.0,2.0,2,56014,1.1875,1.0,1.3125,1.0
