mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,num_orders_purch,num_returns_purch,Supplier ID,Category,mean_late,median_late,mean_early,median_early,num_transactions_expo,%Late,%Early,%Critical
1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,1,0,S259,Elect Comp,1.0,1.0,5.0,5.0,1,1,5,1
3.56097560976,3.0,3.65040650407,3.0,1.42276422764,1.0,1.0027100271,1.0,3.19783197832,3.0,1.38753387534,1.0,1.0,1.0,1.13008130081,1.0,1.37940379404,1,4.91056910569,5.0,366,3,S260,Accessories/OEM,1.00754716981,1.0,4.71698113208,4.71698113208,265,1,5,1
5.0,5.0,5.0,5.0,1.02325581395,1.0,1.0,1.0,4.81395348837,5.0,2.60465116279,3.0,1.04651162791,1.0,2.0,2.0,4.3488372093,5,5.0,5.0,42,1,S260,Antenna,1.07142857143,1.0,4.71428571429,4.71428571429,28,1,5,1
1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1,0,S260,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,1,0,S264,Antenna,1.0,1.0,5.0,5.0,1,1,5,5
3.39156626506,3.0,3.31325301205,3.0,1.40963855422,1.0,1.02409638554,1.0,3.1265060241,3.0,1.3313253012,1.0,1.02409638554,1.0,1.66265060241,2.0,2.14457831325,1,4.67469879518,5.0,157,9,S265,Cable/Conn/Wire,1.0,1.0,4.72826086957,4.72826086957,92,1,5,1
2.0,2.0,1.66666666667,1.0,2.33333333333,3.0,1.0,1.0,2.33333333333,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,3,0,S265,Fabrication,1.0,1.0,5.0,5.0,3,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,2,0,S266,Fabrication,1.0,1.0,5.0,5.0,2,1,5,3
1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.0,1.2,1,4.4,5.0,10,0,S268,Elect Comp,1.0,1.0,5.0,5.0,6,1,5,1
4.5,5.0,4.5,5.0,1.28125,1.0,1.0625,1.0,3.0,3.0,1.78125,2.0,1.0625,1.0,2.0,2.0,4.5,5,2.0,2.0,29,3,S271,Cable/Conn/Wire,1.0,1.0,5.0,5.0,3,1,5,1
5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,1,0,S273,Raw PCB,1.0,1.0,5.0,5.0,1,1,5,1
1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,3,1.0,1.0,2,0,S275,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,1
3.0,3.0,2.9,3.0,3.7,4.0,1.0,1.0,4.6,5.0,2.7,3.0,1.0,1.0,4.0,4.0,3.6,5,1.7,1.0,10,0,S275,Elect Comp,1.0,1.0,4.42857142857,4.42857142857,7,1,5,1
1.14285714286,1.0,1.14285714286,1.0,4.42857142857,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.71428571429,3.0,1.0,1,4.14285714286,5.0,7,0,S276,Unknown,1.0,1.0,4.5,4.5,8,1,5,1
1.13953488372,1.0,1.11627906977,1.0,3.88372093023,4.0,1.0,1.0,1.76744186047,1.0,1.02325581395,1.0,1.0,1.0,2.0,2.0,1.6511627907,1,2.46511627907,2.0,43,0,S276,OCF,1.0,1.0,4.78947368421,4.78947368421,38,1,5,1
1.5,1.5,1.5,1.5,3.75,3.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.75,3.0,1.0,1,1.5,1.5,4,0,S276,Magnetics,1.0,1.0,5.0,5.0,3,1,5,1
1.0,1.0,1.0,1.0,3.5,4.0,1.0,1.0,3.05555555556,3.0,1.05555555556,1.0,1.0,1.0,1.33333333333,1.0,1.0,1,4.83333333333,5.0,18,0,S276,Fabrication,1.0,1.0,5.0,5.0,9,1,5,1
1.28272251309,1.0,1.26544502618,1.0,3.89528795812,4.0,1.04083769634,1.0,2.71256544503,3.0,1.07591623037,1.0,1.00104712042,1.0,2.74869109948,2.0,1.61256544503,1,2.70418848168,2.0,1875,35,S276,Elect Comp,1.00285442436,1.0,4.63843958135,4.63843958135,1051,1,5,1
1.3164556962,1.0,1.39240506329,1.0,3.51898734177,4.0,1.03797468354,1.0,2.84810126582,3.0,1.3417721519,1.0,1.01265822785,1.0,2.12658227848,2.0,1.86075949367,1,3.0253164557,2.0,78,1,S276,Cable/Conn/Wire,1.0,1.0,4.73770491803,4.73770491803,61,1,5,1
2.72916666667,3.0,2.72916666667,3.0,2.77083333333,3.0,1.0,1.0,2.875,3.0,1.58333333333,1.0,1.0,1.0,2.3125,2.0,1.0,1,2.0,2.0,48,0,S279,Antenna,1.0,1.0,5.0,5.0,35,1,5,1
3.01351351351,3.0,3.07207207207,3.0,2.67117117117,3.0,1.01351351351,1.0,3.51801801802,3.0,1.81081081081,2.0,1.0,1.0,1.9009009009,2.0,3.84684684685,5,4.25675675676,5.0,218,4,S282,Fabrication,1.0,1.0,4.77570093458,4.77570093458,107,1,5,3
1.0,1.0,1.0,1.0,3.95454545455,4.0,1.0,1.0,1.97727272727,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.79545454545,5.0,44,0,S285,OCF,1.0,1.0,4.69230769231,4.69230769231,26,1,5,1
2.00909090909,2.0,2.00909090909,2.0,3.10909090909,3.0,1.07272727273,1.0,2.67272727273,3.0,1.55454545455,1.0,1.03636363636,1.0,2.0,2.0,2.49090909091,3,4.80909090909,5.0,105,5,S286,Fabrication,1.03076923077,1.0,4.81538461538,4.81538461538,65,1,5,1
3.0,3.0,3.0,3.0,3.42857142857,4.0,1.28571428571,1.0,1.57142857143,1.0,3.14285714286,3.0,1.28571428571,1.0,4.0,4.0,5.0,5,1.0,1.0,6,1,S287,Elect Comp,1.0,1.0,1.0,1.0,1,1,1,1
4.075,4.0,4.225,4.0,1.4,1.0,1.0,1.0,2.45,3.0,1.55,2.0,1.0,1.0,1.725,2.0,1.15,1,2.425,2.0,38,2,S289,Cable/Conn/Wire,1.0,1.0,3.58823529412,3.58823529412,17,1,4,1
2.34928229665,2.0,2.34768740032,2.0,2.96331738437,3.0,1.004784689,1.0,3.2663476874,3.0,1.22488038278,1.0,1.00318979266,1.0,1.75438596491,2.0,3.12759170654,3,4.65071770335,5.0,624,3,S292,Fabrication,1.00317460317,1.0,4.73333333333,4.73333333333,315,1,5,4
3.90909090909,4.0,3.54545454545,3.0,1.95454545455,2.0,1.13636363636,1.0,3.0,3.0,1.95454545455,2.0,1.09090909091,1.0,2.36363636364,2.0,1.63636363636,1,5.0,5.0,20,2,S294,User Interfaces,1.0,1.0,4.53846153846,4.53846153846,13,1,5,1
2.61538461538,3.0,2.61538461538,3.0,3.07692307692,3.0,1.15384615385,1.0,3.0,3.0,1.15384615385,1.0,1.0,1.0,1.92307692308,2.0,1.0,1,3.38461538462,2.0,12,1,S296,Elect Comp,1.0,1.0,5.0,5.0,35,1,5,1
2.9801980198,3.0,2.92079207921,3.0,1.23762376238,1.0,1.0,1.0,2.85148514851,3.0,1.0297029703,1.0,1.0,1.0,2.09900990099,2.0,2.26732673267,3,2.44554455446,2.0,93,8,S296,Magnetics,1.0,1.0,5.0,5.0,32,1,5,1
3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,6,0,S296,Unknown,1.0,1.0,5.0,5.0,12,1,5,1
1.31578947368,1.0,1.31578947368,1.0,3.5,4.0,1.0,1.0,3.28947368421,3.0,1.07894736842,1.0,1.0,1.0,1.78947368421,2.0,1.21052631579,1,5.0,5.0,38,0,S297,Fabrication,1.0,1.0,4.71428571429,4.71428571429,14,1,5,1
3.0,3.0,3.00900900901,3.0,2.62162162162,3.0,1.01801801802,1.0,2.63513513514,3.0,1.98648648649,2.0,1.00900900901,1.0,2.00900900901,2.0,4.6036036036,5,3.77027027027,5.0,220,2,S299,Elect Comp,1.0,1.0,4.76923076923,4.76923076923,104,1,5,1
3.27906976744,3.0,3.27906976744,3.0,2.14534883721,2.0,1.00581395349,1.0,2.99418604651,3.0,1.87790697674,2.0,1.0,1.0,2.10465116279,2.0,3.52325581395,3,4.58139534884,5.0,171,1,S299,User Interfaces,1.0,1.0,4.54716981132,4.54716981132,53,1,5,2
3.0,3.0,3.0,3.0,1.5,1.0,1.0,1.0,4.0,5.0,1.25,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,4,0,S299,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,1
3.0,3.0,3.0,3.0,2.82978723404,3.0,1.08510638298,1.0,3.89361702128,3.0,2.21276595745,2.0,1.04255319149,1.0,2.44680851064,2.0,5.0,5,5.0,5.0,45,2,S303,OCF,1.0,1.0,5.0,5.0,14,1,5,1
1.4,1.0,1.3,1.0,3.5,4.0,1.0,1.0,3.4,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,10,0,S308,Fabrication,1.0,1.0,5.0,5.0,4,1,5,2
1.23880597015,1.0,1.22388059701,1.0,3.62686567164,4.0,1.0,1.0,2.9552238806,3.0,1.05970149254,1.0,1.0,1.0,1.29850746269,1.0,1.05970149254,1,4.67164179104,5.0,67,0,S309,Cable/Conn/Wire,1.0,1.0,4.71014492754,4.71014492754,69,1,5,1
2.27272727273,3.0,2.27272727273,3.0,2.0,2.0,1.0,1.0,3.18181818182,3.0,1.09090909091,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,10,1,S309,Elect Comp,1.0,1.0,4.625,4.625,32,1,5,1
1.21094264997,1.0,1.2237969677,1.0,3.19347396177,3.0,1.02735662492,1.0,2.75543836519,3.0,1.02933421226,1.0,1.00032959789,1.0,1.52537903757,1.0,1.19248516809,1,4.20566908372,5.0,2990,44,S309,Fabrication,1.00516674495,1.0,4.74682949742,4.74682949742,2129,1,5,1
1.53846153846,2.0,2.61538461538,2.0,1.76923076923,1.0,1.0,1.0,3.23076923077,3.0,1.0,1.0,1.0,1.0,2.15384615385,1.0,1.0,1,5.0,5.0,13,0,S309,Indirect,1.0,1.0,5.0,5.0,26,1,5,1
1.89743589744,2.0,1.79487179487,2.0,2.10256410256,2.0,1.02564102564,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.17948717949,3.0,1.0,1,4.30769230769,5.0,37,2,S309,Unknown,1.0,1.0,4.8431372549,4.8431372549,51,1,5,1
3.0,3.0,2.84,3.0,3.12,3.0,1.0,1.0,1.72,1.0,2.32,2.0,1.0,1.0,2.84,3.0,5.0,5,2.0,2.0,25,0,S310,Accessories/OEM,1.0,1.0,4.86666666667,4.86666666667,15,1,5,1
3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.83333333333,2.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,5,1,S312,Fabrication,1.0,1.0,5.0,5.0,2,1,5,3
3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.5,1.5,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,2,0,S317,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1
1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,3,0,S320,Accessories,1.0,1.0,5.0,5.0,1,1,5,1
2.0,2.0,2.0,2.0,1.14285714286,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.14285714286,1.0,1.0,1,2.85714285714,2.0,5,2,S320,Accessories/OEM,1.0,1.0,4.75,4.75,4,1,5,1
1.83298755187,2.0,1.85373443983,2.0,2.09751037344,2.0,1.02282157676,1.0,2.58298755187,3.0,1.09751037344,1.0,1.0010373444,1.0,1.9968879668,2.0,1.26970954357,1,2.96887966805,2.0,942,22,S320,Cable/Conn/Wire,1.02519685039,1.0,4.74015748031,4.74015748031,635,1,5,1
2.11111111111,2.0,2.22222222222,3.0,2.77777777778,3.0,1.0,1.0,2.33333333333,1.0,1.0,1.0,1.0,1.0,2.66666666667,2.0,1.66666666667,1,2.22222222222,2.0,9,0,S320,Elect Comp,1.0,1.0,4.83333333333,4.83333333333,24,1,5,1
1.62962962963,1.0,1.62962962963,1.0,2.37037037037,2.0,1.0,1.0,1.74074074074,1.0,1.07407407407,1.0,1.0,1.0,2.07407407407,2.0,1.37037037037,1,2.88888888889,2.0,27,0,S320,Fabrication,1.0,1.0,4.70588235294,4.70588235294,17,1,5,1
1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,4,0,S320,Unknown,1.0,1.0,5.0,5.0,4,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,2,0,S321,Accessories/OEM,1.0,1.0,5.0,5.0,1,1,5,1
1.1875,1.0,1.21875,1.0,3.8,4.0,1.059375,1.0,2.146875,1.0,1.153125,1.0,1.0,1.0,1.9125,2.0,2.93125,3,2.559375,2.0,312,8,S323,Fabrication,1.0,1.0,4.74468085106,4.74468085106,94,1,5,1
3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.35714285714,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,9,5,S323,Accessories/OEM,1.0,1.0,5.0,5.0,3,1,5,1
4.14285714286,4.0,3.90476190476,4.0,1.7619047619,1.0,1.0,1.0,3.85714285714,3.0,2.04761904762,2.0,1.0,1.0,2.0,2.0,4.42857142857,5,5.0,5.0,21,0,S327,Antenna,1.0,1.0,5.0,5.0,8,1,5,3
2.53125,2.5,2.5,2.0,1.8125,1.5,1.0,1.0,2.21875,1.5,1.03125,1.0,1.0,1.0,2.3125,2.0,1.25,1,2.1875,2.0,30,2,S327,Cable/Conn/Wire,1.0,1.0,4.81818181818,4.81818181818,22,1,5,2
3.91111111111,4.0,3.91111111111,4.0,2.35555555556,2.0,1.13333333333,1.0,3.0,3.0,2.37777777778,3.0,1.2,1.0,2.8,3.0,1.17777777778,1,4.73333333333,5.0,35,10,S336,Accessories/OEM,1.0,1.0,4.5,4.5,34,1,5,1
3.5,3.0,3.5,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,4,0,S336,Cable/Conn/Wire,1.0,1.0,3.66666666667,3.66666666667,3,1,4,1
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,3,0,S336,Unknown,2.33333333333,1.0,2.33333333333,2.33333333333,3,2,2,2
4.52828332514,5.0,4.53713723561,5.0,1.24815543532,1.0,1.0046728972,1.0,2.78012788982,3.0,1.60354156419,1.0,1.00885391048,1.0,2.21446138711,2.0,2.60403344811,1,4.03000491884,5.0,3995,71,S338,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,1
1.32374100719,1.0,1.30935251799,1.0,3.87050359712,4.0,1.0071942446,1.0,2.84412470024,3.0,1.13189448441,1.0,1.0,1.0,1.58752997602,2.0,1.8345323741,1,4.9928057554,5.0,415,2,S340,Elect Comp,1.0,1.0,4.7247706422,4.7247706422,218,1,5,1
2.14705882353,2.0,2.26470588235,2.5,2.11764705882,2.0,1.0,1.0,3.5,4.0,1.0,1.0,1.0,1.0,1.94117647059,2.0,1.0,1,2.35294117647,2.0,34,0,S341,Fabrication,1.0,1.0,5.0,5.0,30,1,5,1
1.0,1.0,1.0,1.0,3.5,3.5,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,2,0,S342,Elect Comp,1.0,1.0,1.0,1.0,1,1,1,1
3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1,0,S345,Accessories/OEM,1.0,1.0,5.0,5.0,1,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.33333333333,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,3,0,S345,Contract Mfg,1.0,1.0,5.0,5.0,2,1,5,1
3.46907216495,3.0,3.46091065292,3.0,1.84836769759,2.0,1.00386597938,1.0,2.97981099656,3.0,1.41537800687,1.0,1.00343642612,1.0,1.90506872852,2.0,2.88487972509,3,4.52706185567,5.0,2312,16,S345,Fabrication,1.02329594478,1.0,4.75496117343,4.75496117343,1159,1,5,2
3.22222222222,3.0,3.22222222222,3.0,1.88888888889,2.0,1.0,1.0,2.77777777778,3.0,1.22222222222,1.0,1.0,1.0,1.77777777778,2.0,1.0,1,4.66666666667,5.0,9,0,S345,Unknown,1.0,1.0,5.0,5.0,8,1,5,2
3.52173913043,4.0,3.52173913043,4.0,2.30434782609,2.0,1.13043478261,1.0,2.73913043478,3.0,1.91304347826,2.0,1.08695652174,1.0,3.39130434783,4.0,2.5652173913,3,5.0,5.0,22,1,S347,Elect Comp,1.0,1.0,5.0,5.0,2,1,5,1
4.63636363636,5.0,4.63636363636,5.0,1.09090909091,1.0,1.0,1.0,3.0,3.0,1.63636363636,2.0,1.0,1.0,2.0,2.0,2.27272727273,3,4.45454545455,5.0,11,0,S347,Magnetics,1.0,1.0,5.0,5.0,3,1,5,1
2.62209302326,2.5,2.62209302326,2.5,2.94186046512,3.0,1.15697674419,1.0,4.20348837209,5.0,1.51744186047,1.0,1.03488372093,1.0,1.97674418605,2.0,4.27906976744,5,1.98837209302,2.0,162,10,S348,Cable/Conn/Wire,1.0,1.0,4.72815533981,4.72815533981,103,1,5,1
3.0,3.0,3.0,3.0,2.75,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,5,1.0,1.0,4,0,S349,Elect Comp,1.0,1.0,5.0,5.0,1,1,5,5
2.5,2.5,2.5,2.5,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,2,0,S349,Cable/Conn/Wire,1.0,1.0,5.0,5.0,2,1,5,1
3.0,3.0,3.0,3.0,1.2,1.0,1.0,1.0,3.2,3.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1,4.4,5.0,5,0,S351,Cable/Conn/Wire,1.07142857143,1.0,4.57142857143,4.57142857143,28,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.2,2.0,1.0,1.0,2.0,2.0,3.93333333333,5,5.0,5.0,15,0,S357,Accessories/OEM,1.0,1.0,5.0,5.0,4,1,5,3
2.0,2.0,2.0,2.0,3.25,3.0,1.0,1.0,2.875,2.5,1.5,1.0,1.0,1.0,3.0,3.0,3.0,3,2.0,2.0,8,0,S360,Elect Comp,1.0,1.0,5.0,5.0,7,1,5,1
2.70212765957,3.0,2.85106382979,3.0,2.59574468085,3.0,1.17021276596,1.0,3.27659574468,3.0,1.57446808511,1.0,1.08510638298,1.0,3.04255319149,3.0,3.34042553191,3,2.0,2.0,43,4,S361,Cable/Conn/Wire,1.0,1.0,5.0,5.0,9,1,5,2
4.99612403101,5.0,4.99612403101,5.0,1.21317829457,1.0,1.01162790698,1.0,3.93410852713,5.0,1.98449612403,2.0,1.03875968992,1.0,2.00775193798,2.0,4.52713178295,5,4.04651162791,5.0,225,33,S365,Fabrication,1.0,1.0,4.45454545455,4.45454545455,44,1,5,2
1.0,1.0,1.0,1.0,4.66666666667,5.0,1.0,1.0,2.0,2.0,1.33333333333,1.0,1.0,1.0,1.0,1.0,3.0,3,5.0,5.0,6,0,S367,Accessories,1.0,1.0,5.0,5.0,6,1,5,1
1.62022194821,1.0,1.6411837238,1.0,2.88532675709,3.0,1.0382244143,1.0,2.97657213317,3.0,1.01726263872,1.0,1.0,1.0,1.33538840937,1.0,1.17509247842,1,4.70036991369,5.0,793,18,S367,Fabrication,1.0,1.0,4.74200913242,4.74200913242,438,1,5,1
1.0,1.0,1.0,1.0,3.29411764706,4.0,1.35294117647,1.0,1.94117647059,1.0,1.0,1.0,1.0,1.0,1.41176470588,1.0,1.0,1,3.76470588235,5.0,15,2,S367,Indirect,1.0,1.0,5.0,5.0,9,1,5,1
1.0,1.0,1.33333333333,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,6,0,S367,Unknown,1.0,1.0,4.42857142857,4.42857142857,7,1,5,1
3.0,3.0,3.0,3.0,1.79310344828,2.0,1.0,1.0,4.55172413793,5.0,1.65517241379,2.0,1.0,1.0,1.0,1.0,4.93103448276,5,5.0,5.0,29,0,S367,User Interfaces,1.0,1.0,4.47826086957,4.47826086957,23,1,5,1
3.0,3.0,3.0,3.0,2.5,2.5,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,2,0,S369,Cable/Conn/Wire,1.0,1.0,3.0,3.0,2,1,3,1
4.02110817942,4.0,4.03166226913,4.0,1.52770448549,1.0,1.01846965699,1.0,1.98944591029,1.0,1.54617414248,1.0,1.03430079156,1.0,1.72295514512,2.0,3.46437994723,5,2.91029023747,2.0,356,23,S369,Fabrication,1.0,1.0,4.70909090909,4.70909090909,165,1,5,1
3.33333333333,3.0,3.33333333333,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,3.0,2.0,3,0,S369,Unknown,1.0,1.0,3.0,3.0,2,1,3,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,9,0,S372,Elect Comp,1.0,1.0,5.0,5.0,4,1,5,1
1.5,1.0,1.30882352941,1.0,2.57352941176,3.0,1.0,1.0,2.80882352941,3.0,1.0,1.0,1.0,1.0,1.75,2.0,1.05882352941,1,4.69117647059,5.0,68,0,S377,Fabrication,1.0,1.0,5.0,5.0,9,1,5,2
3.0,3.0,3.0,3.0,1.125,1.0,1.0,1.0,2.1875,2.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,16,0,S379,OCF,1.0,1.0,5.0,5.0,8,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.64285714286,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,13,1,S389,Unknown,1.0,1.0,3.66666666667,3.66666666667,6,1,4,2
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.8,3.0,1.55,2.0,1.0,1.0,2.05,2.0,1.0,1,5.0,5.0,19,1,S389,OCF,1.0,1.0,5.0,5.0,12,1,5,2
2.0,2.0,2.0,2.0,3.25,3.0,1.0,1.0,3.375,3.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,8,0,S397,Fabrication,1.0,1.0,5.0,5.0,2,1,5,1
2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,1,0,S397,Accessories/OEM,1.0,1.0,1.0,1.0,1,1,1,1
1.92631578947,2.0,1.93157894737,2.0,2.66842105263,3.0,1.01052631579,1.0,3.85263157895,4.0,1.00526315789,1.0,1.0,1.0,1.0,1.0,2.87368421053,3,5.0,5.0,189,1,S398,Indirect,1.0,1.0,4.95384615385,4.95384615385,65,1,5,4
3.0,3.0,2.88888888889,3.0,1.55555555556,1.0,1.0,1.0,4.11111111111,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,9,0,S402,Fabrication,1.0,1.0,5.0,5.0,8,1,5,1
3.01886792453,3.0,3.01886792453,3.0,2.69811320755,3.0,1.09433962264,1.0,2.33962264151,3.0,2.52830188679,3.0,1.07547169811,1.0,3.96226415094,4.0,1.0,1,4.2641509434,5.0,47,6,S403,Accessories/OEM,1.0,1.0,5.0,5.0,28,1,5,2
1.50684931507,1.0,1.49315068493,1.0,3.61643835616,4.0,1.01369863014,1.0,3.69863013699,3.0,1.16438356164,1.0,1.0,1.0,1.93150684932,2.0,1.32876712329,1,5.0,5.0,72,1,S403,Fabrication,1.0,1.0,4.75757575758,4.75757575758,33,1,5,1
2.56666666667,3.0,2.56666666667,3.0,1.03333333333,1.0,1.0,1.0,2.46666666667,2.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,5.0,5.0,30,0,S408,Cable/Conn/Wire,1.39423076923,1.0,3.97115384615,3.97115384615,104,2,4,1
2.19348268839,2.0,2.19755600815,2.0,3.12627291242,3.0,1.02036659878,1.0,2.96741344196,3.0,1.35234215886,1.0,1.00407331976,1.0,1.8533604888,2.0,2.62525458248,3,4.46232179226,5.0,486,5,S409,Fabrication,1.00769230769,1.0,4.74615384615,4.74615384615,260,1,5,1
3.13333333333,3.0,3.0,3.0,1.86666666667,2.0,1.0,1.0,3.33333333333,3.0,1.46666666667,1.0,1.0,1.0,1.0,1.0,1.53333333333,1,4.6,5.0,13,2,S411,Unknown,1.125,1.0,3.0,3.0,8,1,3,1
3.22180731889,3.0,3.22106049291,3.0,2.28976848394,2.0,1.03286034354,1.0,2.94697535474,3.0,1.67662434653,2.0,1.01493651979,1.0,1.3786407767,1.0,3.21508588499,3,3.58849887976,5.0,1274,65,S411,Raw PCB,1.02923076923,1.0,4.72307692308,4.72307692308,650,1,5,1
3.0,3.0,3.0,3.0,1.86046511628,2.0,1.32558139535,1.0,3.0,3.0,1.72093023256,2.0,1.27906976744,1.0,1.0,1.0,5.0,5,5.0,5.0,30,13,S411,Board,1.0,1.0,5.0,5.0,6,1,5,1
2.125,2.0,2.125,2.0,3.5,3.5,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.375,1.0,1.0,1,5.0,5.0,8,0,S411,Cable/Conn/Wire,1.0,1.0,5.0,5.0,7,1,5,1
4.88888888889,5.0,4.88888888889,5.0,1.0,1.0,1.0,1.0,3.16666666667,3.0,1.0,1.0,1.0,1.0,1.88888888889,2.0,1.0,1,5.0,5.0,18,0,S412,Cable/Conn/Wire,1.0,1.0,5.0,5.0,5,1,5,1
5.0,5.0,5.0,5.0,1.10526315789,1.0,1.0,1.0,1.78947368421,1.0,1.78947368421,2.0,1.0,1.0,3.0,3.0,2.15789473684,3,5.0,5.0,19,0,S412,Elect Comp,1.0,1.0,4.2,4.2,5,1,4,1
4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.8,4.0,1.2,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,5,0,S413,Accessories/OEM,1.0,1.0,5.0,5.0,3,1,5,1
