mean_unexpcost,median_unexpcost,mean_return,median_return,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,num_orders_purch,num_returns_purch,Category,mean_late,median_late,mean_early,median_early,num_transactions_expo,%Late,%Early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6
2.649122807017544,3.0,1.1403508771929824,1,2.8947368421052637,3.0,2.8947368421052637,3.0,2.8363636363636364,3.0,1.087719298245614,1.0,3.421052631578948,3.0,1.2181818181818185,1.0,1.0175438596491229,1.0,1.947368421052632,2.0,3.5964912280701755,5,2.3157894736842106,2.0,2,55,Fabrication,1.0,1.0,5.0,5.0,1,1,5,5,1000261,1.0,1.0,3.8,5.0,5.39257869580305,-0.22787487891147326,0.6230312630270914,-1.6333024306506583,4.368091145076301,5.121425168210669
2.9090909090909087,3.0,1.0,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.272727272727273,4.0,1.4545454545454546,1.0,1.0,1.0,1.2727272727272727,1.0,1.5454545454545454,1,2.0,2.0,0,11,Indirect,1.0,1.0,4.5555555555555545,5.0,9,1,5,2,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,2.928414900072547,-0.9557070788426629,-0.407371902888504,-2.5700043439864353,3.244388728555393,2.673646008113299
2.6666666666666665,3.0,1.0,1,5.0,5.0,5.0,5.0,1.3333333333333333,1.0,1.0,1.0,3.6666666666666665,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,3,Accessories,1.0,1.0,5.0,5.0,2,1,5,5,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,4.419998291616976,-3.7890287358135986,-0.2985407978728869,-1.5601712280537694,4.500359616943244,5.437690717928033
2.0,2.0,1.0,1,3.071428571428572,3.0,3.071428571428572,3.0,1.4285714285714286,1.0,1.0,1.0,2.142857142857143,2.0,1.3928571428571428,1.0,1.0,1.0,1.0357142857142858,1.0,2.7857142857142856,3,5.0,5.0,0,28,Accessories/OEM,1.0,1.0,4.285714285714286,5.0,21,1,5,1,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,4.814506646336582,-3.1537976888341053,0.9594015547786714,-1.6447661460249952,2.7570560963877155,1.0782880708645641
2.163265306122449,2.0,1.0,1,4.918367346938775,5.0,4.938775510204081,5.0,1.3673469387755102,1.0,1.0,1.0,2.6122448979591835,3.0,2.0816326530612246,2.0,1.0,1.0,2.571428571428572,3.0,3.9387755102040822,5,4.816326530612245,5.0,0,49,Antenna,1.0,1.0,5.0,5.0,29,1,5,1,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,6.139245546402746,-2.4917923210312622,0.6861175312935169,-2.1654230902172595,3.150898969039589,1.307916555823116
2.2783437397305293,2.0,1.0354912914886625,1,3.4820900427209986,4.0,3.4942490962865587,4.0,2.0931697612732094,2.0,1.0029576076240552,1.0,3.07426881367072,3.0,1.6104111405835544,1.0,1.0029576076240552,1.0,1.8268156424581008,2.0,3.041406506736773,3,4.3532697995399285,5.0,27,3016,Fabrication,1.011154489682097,1.0,4.780256553262689,5.0,1793,1,5,2,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,5.156943085421851,-2.3224009464327176,1.0245353860994537,-2.1086992240497704,3.6659154287374043,2.3246114402694795
2.2285714285714286,2.0,1.2285714285714286,1,3.914285714285714,3.0,3.914285714285714,3.0,1.303030303030303,1.0,1.0,1.0,3.2,3.0,1.4545454545454546,1.0,1.0,1.0,2.7142857142857144,2.0,1.0,1,4.914285714285715,5.0,2,33,Unknown,1.0,1.0,4.636363636363637,5.0,33,1,5,1,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,3.405294599134441,-3.5531790814793016,0.7155153993806744,-2.3320243674475343,3.7602177266778036,1.790178453752683
2.0,2.0,1.0,1,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.5,3.5,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,0,2,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,1,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,3.3529767228668796,-3.7155015978377937,0.45811244845810195,-2.491782592081314,3.8263696748998814,1.763471070420525
1.2222222222222223,1.0,1.0,1,4.4444444444444455,4.0,4.4444444444444455,4.0,1.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,1.8888888888888888,2.0,1.8888888888888888,1,2.6666666666666665,2.0,0,9,Contract Mfg,1.0,1.0,4.8,5.0,5,1,5,1,1000303,1.0416666666666667,1.0,1.2916666666666667,1.0,3.4875509575111034,-1.2605419879131763,0.5441869177611593,-0.850817543799848,2.019706188337563,1.481187098709646
3.0,3.0,1.0,1,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,0,2,Magnetics,1.0,1.0,5.0,5.0,1,1,5,1,1000305,1.0,1.0,1.0,1.0,2.190163336677682,-0.3852482610176102,2.473078423082822,-2.4115527098058935,3.953384907182357,2.1526548391284432
